Geneid	0_R1	0_R2	5_R1	5_R2	15_R1	15_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-MSMEI_RS05070	32	25	15	39	4	6	0	11	3	1	5	7	host	gene-MSMEI_RS05070
gene-MSMEI_RS33920	3	7	3	10	2	5	1	1	1	0	0	0	host	sigM
gene-MSMEI_RS08995	195	150	10	43	16	12	3	5	3	6	3	8	host	gene-MSMEI_RS08995
gene-MSMEI_RS23825	0	1	0	0	0	1	0	0	1	0	0	0	host	gene-MSMEI_RS23825
gene-MSMEI_RS15370	348	431	49	190	17	65	10	28	9	11	9	11	host	sufB
gene-MSMEI_RS04105	1	10	1	9	1	1	0	3	1	0	1	1	host	gene-MSMEI_RS04105
gene-MSMEI_RS07230	1	2	0	1	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS07230
gene-MSMEI_RS14820	1	0	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS14820
gene-MSMEI_RS03540	1	1	1	1	0	1	0	2	0	0	0	0	host	gene-MSMEI_RS03540
gene-MSMEI_RS29430	1	11	5	4	0	0	0	0	1	0	0	0	host	gene-MSMEI_RS29430
gene-MSMEI_RS08105	3	18	3	4	1	0	0	1	0	1	0	3	host	gene-MSMEI_RS08105
gene-MSMEI_RS30730	14	20	9	20	6	6	0	3	0	0	0	0	host	gene-MSMEI_RS30730
gene-MSMEI_RS07725	9	5	3	3	0	0	0	1	1	0	0	0	host	gene-MSMEI_RS07725
gene-MSMEI_RS26205	8	13	0	4	0	2	0	3	0	1	0	0	host	gene-MSMEI_RS26205
gene-MSMEI_RS28680	0	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS28680
gene-MSMEI_RS22720	16	18	3	9	1	2	0	1	2	0	2	1	host	gene-MSMEI_RS22720
gene-MSMEI_RS03110	4	9	1	7	1	0	0	0	0	0	0	1	host	stf0
gene-MSMEI_RS19095	45	64	16	53	3	3	1	13	2	4	0	1	host	gene-MSMEI_RS19095
gene-MSMEI_RS24320	7	15	3	9	1	6	1	0	1	2	0	0	host	gene-MSMEI_RS24320
gene-MSMEI_RS26280	9	11	0	6	3	3	0	2	1	1	0	2	host	gene-MSMEI_RS26280
gene-MSMEI_RS14395	127	92	10	20	1	1	0	3	0	1	3	3	host	gene-MSMEI_RS14395
gene-MSMEI_RS04450	10	9	2	11	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS04450
gene-MSMEI_RS05900	2	6	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS05900
gene-MSMEI_RS09090	2	3	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS09090
gene-MSMEI_RS25510	3	6	2	1	0	2	0	4	1	1	0	1	host	gene-MSMEI_RS25510
gene-MSMEI_RS16350	27	28	3	3	2	6	0	0	0	1	0	0	host	gene-MSMEI_RS16350
gene-MSMEI_RS09395	5	9	6	8	2	3	1	2	1	0	0	2	host	gene-MSMEI_RS09395
gene-MSMEI_RS28620	16	29	3	9	1	3	0	2	1	0	0	0	host	relZ
gene-MSMEI_RS16095	7	7	0	3	1	1	0	1	0	0	1	0	host	derK
gene-MSMEI_RS08610	9	28	1	9	2	2	1	0	1	0	2	0	host	gene-MSMEI_RS08610
gene-MSMEI_RS08765	611	610	32	120	23	57	2	4	8	0	13	2	host	gene-MSMEI_RS08765
gene-MSMEI_RS28550	16	14	5	5	0	1	0	2	0	1	0	0	host	gene-MSMEI_RS28550
gene-MSMEI_RS02220	108	106	49	110	15	47	0	2	4	3	14	3	host	gene-MSMEI_RS02220
gene-MSMEI_RS02955	10	21	5	11	4	5	1	1	0	0	1	0	host	gene-MSMEI_RS02955
gene-MSMEI_RS31900	162	281	38	79	6	13	1	5	0	3	1	2	host	gene-MSMEI_RS31900
gene-MSMEI_RS06750	2	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS06750
gene-MSMEI_RS21425	0	0	0	1	0	0	0	0	0	0	0	0	host	speB
gene-MSMEI_RS25690	19	13	3	12	2	2	0	0	0	1	0	1	host	gene-MSMEI_RS25690
gene-MSMEI_RS35965	0	0	0	0	0	0	1	0	0	0	0	0	host	gene-MSMEI_RS35965
gene-MSMEI_RS01255	39	65	7	35	11	6	0	7	1	0	6	2	host	gene-MSMEI_RS01255
gene-MSMEI_RS09690	6	11	1	0	2	1	1	0	1	1	0	0	host	gene-MSMEI_RS09690
gene-MSMEI_RS33880	44	85	8	17	13	7	1	1	0	3	0	0	host	gene-MSMEI_RS33880
gene-MSMEI_RS12380	8	18	2	3	1	0	0	2	0	0	1	0	host	gene-MSMEI_RS12380
gene-MSMEI_RS05185	15	46	13	24	2	11	2	7	2	1	1	1	host	gene-MSMEI_RS05185
gene-MSMEI_RS30300	102	131	32	64	13	26	3	14	3	4	3	1	host	crp
gene-MSMEI_RS30330	15	18	3	14	2	0	1	1	0	1	0	0	host	gene-MSMEI_RS30330
gene-MSMEI_RS03630	3	3	1	12	2	7	0	0	0	0	1	0	host	gene-MSMEI_RS03630
gene-MSMEI_RS08385	13	8	2	9	0	1	0	0	0	1	0	0	host	upp
gene-MSMEI_RS29990	14	20	3	9	1	2	0	1	0	1	1	1	host	gene-MSMEI_RS29990
gene-MSMEI_RS31770	14	2	1	6	2	3	1	1	0	1	1	0	host	gene-MSMEI_RS31770
gene-MSMEI_RS15570	17	53	9	21	2	4	0	5	0	1	0	0	host	gene-MSMEI_RS15570
gene-MSMEI_RS04410	2	4	2	0	1	1	0	1	1	2	1	0	host	gene-MSMEI_RS04410
gene-MSMEI_RS01870	10	20	1	3	0	2	0	1	0	0	0	0	host	gene-MSMEI_RS01870
gene-MSMEI_RS13675	33	48	22	41	4	10	0	3	3	1	9	5	host	hemQ
gene-MSMEI_RS12600	0	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS12600
gene-MSMEI_RS28720	12	12	2	2	0	1	0	1	0	0	3	1	host	gene-MSMEI_RS28720
gene-MSMEI_RS24360	2	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS24360
gene-MSMEI_RS14245	11	12	5	0	0	1	0	1	0	0	1	0	host	gene-MSMEI_RS14245
gene-MSMEI_RS15410	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS15410
gene-MSMEI_RS00335	55	138	9	59	3	18	4	10	7	4	3	4	host	gene-MSMEI_RS00335
gene-MSMEI_RS16830	41	32	4	7	1	2	0	0	0	0	0	1	host	gene-MSMEI_RS16830
gene-MSMEI_RS07370	0	0	0	1	0	3	0	0	0	0	0	0	host	gene-MSMEI_RS07370
gene-MSMEI_RS16120	2	5	4	0	0	0	0	2	0	0	0	1	host	gene-MSMEI_RS16120
gene-MSMEI_RS29060	29	47	6	21	4	6	1	6	1	1	1	0	host	dmpG
gene-MSMEI_RS00940	10	12	6	16	2	1	0	2	0	0	0	0	host	gene-MSMEI_RS00940
gene-MSMEI_RS19330	41	24	0	2	2	3	0	1	0	0	0	0	host	ppsA
gene-MSMEI_RS33725	4	9	0	5	0	8	0	0	0	0	1	0	host	gene-MSMEI_RS33725
gene-MSMEI_RS24440	16	30	4	11	0	3	0	1	0	0	2	0	host	gene-MSMEI_RS24440
gene-MSMEI_RS10910	3	2	0	6	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS10910
gene-MSMEI_RS00630	2	4	3	0	1	1	1	1	0	0	0	0	host	gene-MSMEI_RS00630
gene-MSMEI_RS04775	4	12	0	8	0	2	0	2	1	0	0	1	host	gene-MSMEI_RS04775
gene-MSMEI_RS03615	3	7	2	5	0	3	0	0	0	0	0	0	host	gene-MSMEI_RS03615
gene-MSMEI_RS24160	67	96	10	47	3	23	0	9	4	4	2	1	host	gene-MSMEI_RS24160
gene-MSMEI_RS10990	0	2	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS10990
gene-MSMEI_RS32950	21	29	0	14	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS32950
gene-MSMEI_RS00610	6	9	1	8	0	1	0	1	2	0	3	0	host	gene-MSMEI_RS00610
gene-MSMEI_RS13080	535	207	8	33	9	18	1	13	1	3	0	2	host	ald
gene-MSMEI_RS06310	1	0	0	3	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS06310
gene-MSMEI_RS07445	5	7	4	7	3	2	0	0	0	1	0	0	host	gene-MSMEI_RS07445
gene-MSMEI_RS01845	127	168	50	134	14	22	6	15	4	14	9	9	host	gene-MSMEI_RS01845
gene-MSMEI_RS19105	164	210	28	172	67	170	2	14	2	6	4	2	host	tatA
gene-MSMEI_RS21875	56	53	21	39	5	9	1	7	4	1	3	1	host	gene-MSMEI_RS21875
gene-MSMEI_RS04125	25	34	20	35	7	14	0	6	0	2	1	0	host	gene-MSMEI_RS04125
gene-MSMEI_RS07535	283	285	10	120	18	41	2	22	27	21	9	4	host	rpsK
gene-MSMEI_RS06155	142	193	12	137	12	40	0	15	3	5	8	7	host	gene-MSMEI_RS06155
gene-MSMEI_RS14660	6	6	2	0	0	0	0	0	0	0	0	0	host	urtE
gene-MSMEI_RS04525	22	22	10	24	1	5	2	5	0	1	0	1	host	gene-MSMEI_RS04525
gene-MSMEI_RS21060	35	54	18	40	3	12	3	4	1	2	3	0	host	gene-MSMEI_RS21060
gene-MSMEI_RS17775	6	12	0	6	0	0	0	0	1	0	0	1	host	gene-MSMEI_RS17775
gene-MSMEI_RS12300	9	7	0	3	0	4	0	0	0	2	0	0	host	gene-MSMEI_RS12300
gene-MSMEI_RS01970	15	31	1	9	0	1	0	4	1	1	0	3	host	gene-MSMEI_RS01970
gene-MSMEI_RS06490	22	30	10	32	1	2	2	2	1	3	0	0	host	gene-MSMEI_RS06490
gene-MSMEI_RS15605	13	23	2	19	2	1	0	3	0	1	4	1	host	gene-MSMEI_RS15605
gene-MSMEI_RS31795	0	3	1	3	0	1	1	0	0	1	0	0	host	gene-MSMEI_RS31795
gene-MSMEI_RS03560	0	1	2	9	3	5	0	0	0	0	0	0	host	gene-MSMEI_RS03560
gene-MSMEI_RS00735	17	32	14	23	2	7	1	3	0	2	3	0	host	gene-MSMEI_RS00735
gene-MSMEI_RS21785	1	4	5	7	1	1	0	1	0	1	0	0	host	gene-MSMEI_RS21785
gene-MSMEI_RS11870	9	30	3	5	3	3	0	1	0	1	0	1	host	rsmD
gene-MSMEI_RS27775	10	19	9	14	3	8	0	0	0	1	0	1	host	pdxH
gene-MSMEI_RS18540	28	19	1	6	0	0	0	0	0	2	0	0	host	gene-MSMEI_RS18540
gene-MSMEI_RS08980	168	253	18	58	9	8	3	13	5	14	4	6	host	gene-MSMEI_RS08980
gene-MSMEI_RS30155	25	41	18	21	4	10	2	7	0	1	3	1	host	gene-MSMEI_RS30155
gene-MSMEI_RS11475	14	30	12	29	10	8	3	1	0	2	0	2	host	gene-MSMEI_RS11475
gene-MSMEI_RS00780	4	6	1	2	1	1	0	1	1	0	0	0	host	gene-MSMEI_RS00780
gene-MSMEI_RS09460	0	4	1	1	0	1	1	2	2	0	0	0	host	ybaK
gene-MSMEI_RS35525	3	2	0	4	0	1	0	0	0	0	0	1	host	gene-MSMEI_RS35525
gene-MSMEI_RS15105	13	27	13	45	16	20	1	3	0	0	7	1	host	gene-MSMEI_RS15105
gene-MSMEI_RS31710	3	2	3	2	4	1	0	0	1	0	0	0	host	gene-MSMEI_RS31710
gene-MSMEI_RS11880	187	241	16	48	9	18	0	4	1	2	2	0	host	gene-MSMEI_RS11880
gene-PBI_KAMPY_71	0	0	0	1	77	194	83	362	27	37	275	149	phage	71
gene-MSMEI_RS28115	0	2	0	1	0	0	0	1	0	0	0	3	host	gene-MSMEI_RS28115
gene-MSMEI_RS29125	4	5	1	3	0	2	1	1	0	0	0	2	host	gene-MSMEI_RS29125
gene-MSMEI_RS04555	29	31	9	50	10	12	2	10	1	0	3	8	host	gene-MSMEI_RS04555
gene-MSMEI_RS04895	25	26	4	5	1	0	0	6	1	1	0	0	host	gene-MSMEI_RS04895
gene-MSMEI_RS04520	130	212	92	329	72	207	6	14	15	20	7	14	host	gene-MSMEI_RS04520
gene-MSMEI_RS20215	32	47	1	23	3	4	2	0	3	3	0	0	host	gene-MSMEI_RS20215
gene-MSMEI_RS04005	0	0	2	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS04005
gene-MSMEI_RS24265	13	25	60	218	73	87	1	2	0	1	1	1	host	gene-MSMEI_RS24265
gene-MSMEI_RS22485	11	18	3	25	1	8	1	0	2	0	5	0	host	gene-MSMEI_RS22485
gene-MSMEI_RS29980	0	1	0	2	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS29980
gene-MSMEI_RS29720	9	6	4	7	0	2	0	0	0	0	2	1	host	gene-MSMEI_RS29720
gene-MSMEI_RS19040	5	8	3	6	1	6	0	0	0	1	0	0	host	gene-MSMEI_RS19040
gene-MSMEI_RS26665	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS26665
gene-MSMEI_RS21705	1	3	6	2	4	0	0	1	0	0	0	0	host	gene-MSMEI_RS21705
gene-MSMEI_RS23185	2	15	5	8	1	2	0	3	0	0	0	0	host	gene-MSMEI_RS23185
gene-MSMEI_RS00970	7	6	9	26	1	5	0	1	0	0	0	1	host	murQ
gene-MSMEI_RS31845	18	26	6	4	2	1	0	4	1	1	1	0	host	gene-MSMEI_RS31845
gene-MSMEI_RS18640	123	164	33	118	37	69	2	25	8	11	8	5	host	rplT
gene-MSMEI_RS27510	1	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS27510
gene-MSMEI_RS14230	0	0	0	0	2	0	0	0	0	0	1	0	host	gene-MSMEI_RS14230
gene-MSMEI_RS20450	0	5	0	0	0	1	0	0	0	1	0	0	host	gene-MSMEI_RS20450
gene-MSMEI_RS24745	49	161	20	41	5	8	0	14	2	3	0	1	host	gene-MSMEI_RS24745
gene-MSMEI_RS31550	2	3	7	3	0	2	0	2	0	1	3	1	host	dinB
gene-MSMEI_RS11900	57	49	12	38	5	6	2	2	0	2	0	1	host	mutM
gene-MSMEI_RS30585	5	11	6	7	0	3	0	2	2	1	0	0	host	egtE
gene-MSMEI_RS15310	12	12	6	20	4	1	1	4	0	2	1	6	host	gene-MSMEI_RS15310
gene-MSMEI_RS20345	1	7	0	3	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS20345
gene-MSMEI_RS18875	86	118	35	101	19	39	6	20	8	13	22	13	host	polA
gene-MSMEI_RS15750	82	49	4	4	2	0	0	1	1	1	0	1	host	gene-MSMEI_RS15750
gene-MSMEI_RS30580	2	6	2	0	0	0	2	0	0	0	0	1	host	gene-MSMEI_RS30580
gene-MSMEI_RS22080	7	11	2	3	0	2	0	1	0	1	3	1	host	mbtD
gene-MSMEI_RS04365	3	3	0	9	0	3	0	0	0	0	1	0	host	gene-MSMEI_RS04365
gene-MSMEI_RS25715	6	7	4	4	3	0	0	2	0	0	0	1	host	gene-MSMEI_RS25715
gene-MSMEI_RS01650	0	1	0	2	0	2	0	0	0	0	0	1	host	gene-MSMEI_RS01650
gene-MSMEI_RS06365	22	50	6	27	8	5	2	11	0	1	0	2	host	gene-MSMEI_RS06365
gene-MSMEI_RS07665	25	30	8	1	2	0	0	1	0	0	2	0	host	gene-MSMEI_RS07665
gene-MSMEI_RS29595	0	0	1	2	2	1	0	0	0	0	0	0	host	gene-MSMEI_RS29595
gene-MSMEI_RS09630	69	71	23	92	28	48	0	0	0	1	3	3	host	mrx1
gene-MSMEI_RS27085	27	44	6	18	4	13	0	3	3	0	2	1	host	gene-MSMEI_RS27085
gene-MSMEI_RS18940	0	2	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS18940
gene-MSMEI_RS26585	9	17	11	24	3	3	1	3	1	0	0	1	host	gene-MSMEI_RS26585
gene-MSMEI_RS18265	13	24	0	16	6	13	3	2	6	2	5	2	host	gene-MSMEI_RS18265
gene-MSMEI_RS04595	8	22	8	14	1	2	0	1	2	4	0	1	host	gene-MSMEI_RS04595
gene-MSMEI_RS02225	39	96	8	20	7	12	0	2	4	0	0	2	host	gene-MSMEI_RS02225
gene-MSMEI_RS34100	10	16	5	9	1	3	0	3	1	2	0	2	host	gene-MSMEI_RS34100
gene-MSMEI_RS15135	39	37	10	14	4	9	0	4	0	2	1	1	host	gene-MSMEI_RS15135
gene-MSMEI_RS08125	222	263	78	147	11	27	3	25	5	11	2	9	host	gene-MSMEI_RS08125
gene-MSMEI_RS11670	42	41	6	41	5	15	0	6	1	3	0	5	host	ilvN
gene-MSMEI_RS09345	24	31	8	13	1	4	0	3	2	0	3	1	host	aroA
gene-MSMEI_RS06960	2	1	0	0	0	0	0	0	0	0	2	0	host	gene-MSMEI_RS06960
gene-MSMEI_RS26235	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS26235
gene-MSMEI_RS15940	10	20	0	6	0	1	0	0	0	2	0	2	host	gene-MSMEI_RS15940
gene-MSMEI_RS15955	2	2	1	3	1	1	0	0	0	1	2	0	host	gene-MSMEI_RS15955
gene-MSMEI_RS23460	2	1	0	2	0	1	0	2	0	0	0	1	host	gene-MSMEI_RS23460
gene-MSMEI_RS08580	13	10	4	14	1	2	0	3	0	1	1	0	host	gene-MSMEI_RS08580
gene-MSMEI_RS28010	0	3	3	1	1	0	0	0	0	0	2	0	host	gene-MSMEI_RS28010
gene-MSMEI_RS08770	154	180	27	52	10	14	0	2	1	1	2	0	host	gene-MSMEI_RS08770
gene-MSMEI_RS11550	4	16	3	24	1	3	0	3	1	0	5	1	host	gene-MSMEI_RS11550
gene-MSMEI_RS14520	8	2	4	2	1	0	0	0	0	1	0	0	host	gene-MSMEI_RS14520
gene-MSMEI_RS14185	1	2	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS14185
gene-MSMEI_RS07475	14	7	5	10	0	1	0	1	1	0	0	1	host	gene-MSMEI_RS07475
gene-MSMEI_RS15460	45	102	8	30	4	26	1	1	0	2	0	0	host	gene-MSMEI_RS15460
gene-MSMEI_RS09325	2078	1964	29	81	18	33	2	9	4	5	4	15	host	gene-MSMEI_RS09325
gene-MSMEI_RS17180	9	14	3	6	1	2	0	2	1	1	1	0	host	gene-MSMEI_RS17180
gene-PBI_KAMPY_75	0	0	0	12	360	944	177	381	41	75	468	455	phage	75
gene-MSMEI_RS23845	0	0	0	0	0	0	0	0	1	0	0	0	host	gene-MSMEI_RS23845
gene-MSMEI_RS18760	76	80	41	131	21	50	8	30	4	23	14	25	host	uvrB
gene-MSMEI_RS08040	0	0	0	0	0	1	0	0	0	1	0	0	host	gene-MSMEI_RS08040
gene-MSMEI_RS22270	3	8	1	4	1	3	0	1	0	0	1	1	host	gene-MSMEI_RS22270
gene-MSMEI_RS15260	55	53	10	29	6	4	0	2	0	1	2	3	host	opcA
gene-MSMEI_RS21955	2	1	2	3	2	1	0	1	0	1	0	0	host	gene-MSMEI_RS21955
gene-MSMEI_RS07080	10	22	6	40	3	13	0	6	0	5	0	1	host	gene-MSMEI_RS07080
gene-MSMEI_RS30980	53	51	55	74	24	27	5	30	19	19	69	21	host	gene-MSMEI_RS30980
gene-MSMEI_RS04295	95	167	12	70	15	24	1	15	3	7	6	8	host	gene-MSMEI_RS04295
gene-MSMEI_RS06405	2	6	0	2	0	2	0	0	0	0	0	0	host	uraD
gene-MSMEI_RS13500	41	69	50	124	30	80	1	7	3	5	1	3	host	gene-MSMEI_RS13500
gene-MSMEI_RS00410	11	37	2	15	4	1	2	6	1	2	1	0	host	gene-MSMEI_RS00410
gene-MSMEI_RS17265	13	12	7	8	0	0	1	4	0	0	2	1	host	gene-MSMEI_RS17265
gene-MSMEI_RS27185	10	9	5	8	7	0	0	3	0	1	1	0	host	gene-MSMEI_RS27185
gene-MSMEI_RS12765	361	558	40	87	12	19	3	16	6	4	10	2	host	gene-MSMEI_RS12765
gene-MSMEI_RS35575	5	8	0	1	1	0	0	0	1	0	0	0	host	gene-MSMEI_RS35575
gene-MSMEI_RS27895	19	22	18	25	1	2	3	4	0	1	1	0	host	gene-MSMEI_RS27895
gene-MSMEI_RS04175	15	17	14	55	2	8	2	5	1	5	4	1	host	mnhG
gene-MSMEI_RS24700	452	489	81	390	53	110	3	27	21	32	19	15	host	gene-MSMEI_RS24700
gene-MSMEI_RS26135	1	1	2	6	0	3	0	0	0	0	0	0	host	gene-MSMEI_RS26135
gene-MSMEI_RS15515	54	87	16	46	3	5	0	7	4	2	1	1	host	gene-MSMEI_RS15515
gene-MSMEI_RS11715	72	101	12	67	1	24	3	15	5	5	1	2	host	gene-MSMEI_RS11715
gene-MSMEI_RS12630	0	1	0	3	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS12630
gene-MSMEI_RS01175	2	13	5	11	1	4	0	2	2	0	1	3	host	gene-MSMEI_RS01175
gene-MSMEI_RS13605	73	124	9	63	25	41	0	1	2	4	1	0	host	gene-MSMEI_RS13605
gene-MSMEI_RS00935	2	2	2	24	1	19	0	2	0	0	0	0	host	gene-MSMEI_RS00935
gene-MSMEI_RS26510	59	47	24	47	2	7	2	7	5	2	9	4	host	gene-MSMEI_RS26510
gene-MSMEI_RS27370	13	30	11	20	4	3	0	1	0	1	1	0	host	gene-MSMEI_RS27370
gene-MSMEI_RS26880	20	22	6	1	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS26880
gene-MSMEI_RS09755	0	1	0	0	1	0	0	0	0	0	0	0	host	mimD
gene-MSMEI_RS20810	89	113	16	42	10	13	0	5	3	1	3	3	host	gene-MSMEI_RS20810
gene-MSMEI_RS04100	7	6	8	21	0	3	0	1	0	0	1	0	host	gene-MSMEI_RS04100
gene-MSMEI_RS30770	66	67	21	43	10	12	1	8	0	7	4	8	host	gene-MSMEI_RS30770
gene-MSMEI_RS06880	3	2	2	3	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS06880
gene-MSMEI_RS11770	41	70	4	8	3	4	2	0	2	3	0	3	host	gene-MSMEI_RS11770
gene-MSMEI_RS00590	0	2	2	4	0	1	0	0	0	1	0	0	host	gene-MSMEI_RS00590
gene-MSMEI_RS16570	8	14	4	9	10	2	0	1	1	1	0	1	host	gene-MSMEI_RS16570
gene-MSMEI_RS10790	2	4	5	12	3	4	4	5	1	0	8	2	host	gene-MSMEI_RS10790
gene-MSMEI_RS21010	123	126	30	88	7	17	2	4	8	6	1	5	host	lipA
gene-MSMEI_RS35970	8	8	3	8	1	1	1	0	0	0	0	2	host	gene-MSMEI_RS35970
gene-MSMEI_RS03290	0	3	0	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS03290
gene-MSMEI_RS09650	100	67	21	55	4	13	1	9	1	4	3	3	host	gene-MSMEI_RS09650
gene-MSMEI_RS17885	6	22	3	5	0	2	0	1	1	1	3	2	host	gene-MSMEI_RS17885
gene-MSMEI_RS00080	1	7	1	14	2	2	0	1	0	1	0	1	host	gene-MSMEI_RS00080
gene-MSMEI_RS04685	77	99	22	148	16	72	5	11	2	3	7	1	host	gene-MSMEI_RS04685
gene-MSMEI_RS18025	1	4	1	3	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS18025
gene-MSMEI_RS22280	0	1	1	1	0	0	1	0	0	0	0	2	host	gene-MSMEI_RS22280
gene-MSMEI_RS27935	16	39	2	9	1	3	5	1	0	1	0	0	host	gene-MSMEI_RS27935
gene-PBI_KAMPY_17	0	0	5	1	1	0	54	4084	8663	8831	8237	6528	phage	17
gene-MSMEI_RS29605	0	2	1	0	1	0	0	1	0	0	0	0	host	aztC
gene-MSMEI_RS33415	32	67	13	31	1	12	1	2	0	0	0	0	host	gene-MSMEI_RS33415
gene-MSMEI_RS09695	4	5	0	2	1	1	0	1	0	0	0	1	host	gene-MSMEI_RS09695
gene-MSMEI_RS15340	3	9	0	3	1	0	0	8	0	0	0	0	host	gene-MSMEI_RS15340
gene-MSMEI_RS16595	2	5	0	2	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS16595
gene-MSMEI_RS16305	19	37	2	5	0	3	2	7	1	2	2	2	host	gene-MSMEI_RS16305
gene-MSMEI_RS15050	12	26	4	5	0	0	0	1	0	0	4	1	host	gene-MSMEI_RS15050
gene-MSMEI_RS27425	3	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS27425
gene-MSMEI_RS06620	706	316	455	265	45	63	89	449	111	230	295	248	host	gene-MSMEI_RS06620
gene-MSMEI_RS06830	11	30	2	6	1	0	1	1	3	2	8	8	host	lhgO
gene-MSMEI_RS32960	4	10	0	4	0	1	1	3	1	2	1	0	host	gene-MSMEI_RS32960
gene-MSMEI_RS30415	81	138	12	53	8	8	1	1	1	0	2	3	host	gene-MSMEI_RS30415
gene-MSMEI_RS00300	32	52	9	31	4	6	2	6	2	3	1	2	host	eccB
gene-MSMEI_RS15655	2	7	21	21	5	3	0	3	0	0	1	0	host	gene-MSMEI_RS15655
gene-MSMEI_RS19835	31	23	8	26	4	8	2	4	0	1	1	3	host	gene-MSMEI_RS19835
gene-MSMEI_RS06180	117	119	6	80	11	15	2	6	2	6	1	5	host	gene-MSMEI_RS06180
gene-MSMEI_RS10535	1	1	0	0	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS10535_gene_crcB
gene-MSMEI_RS35380	3	3	1	3	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS35380
gene-MSMEI_RS08875	3	0	1	0	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS08875
gene-MSMEI_RS24580	1	7	1	3	1	1	0	2	3	2	2	4	host	gene-MSMEI_RS24580
gene-MSMEI_RS14730	1	1	0	7	0	0	0	0	0	1	1	0	host	gene-MSMEI_RS14730
gene-MSMEI_RS00740	5	6	5	9	3	6	0	2	0	2	1	0	host	gene-MSMEI_RS00740
gene-MSMEI_RS07070	4	7	0	1	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS07070
gene-MSMEI_RS27645	4	10	7	11	0	5	1	2	1	1	5	1	host	gene-MSMEI_RS27645
gene-MSMEI_RS11260	2	4	2	2	1	2	2	1	0	0	0	1	host	gene-MSMEI_RS11260
gene-MSMEI_RS21710	1	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS21710
gene-MSMEI_RS33350	1	2	0	3	3	1	1	1	0	0	0	0	host	gene-MSMEI_RS33350
gene-MSMEI_RS21805	2	4	2	9	1	2	0	0	0	1	1	0	host	gene-MSMEI_RS21805
gene-PBI_KAMPY_56	0	0	2	0	178	540	742	1411	92	168	420	701	phage	56
gene-PBI_KAMPY_65	0	0	0	2	297	739	298	605	87	144	352	550	phage	65
gene-MSMEI_RS02505	3	2	0	3	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS02505
gene-MSMEI_RS04920	0	1	3	0	0	0	0	1	0	0	2	0	host	gene-MSMEI_RS04920
gene-MSMEI_RS15500	42	54	15	32	5	4	1	3	0	2	1	4	host	gene-MSMEI_RS15500
gene-MSMEI_RS20795	37	57	15	27	1	4	0	16	0	1	0	6	host	gene-MSMEI_RS20795
gene-MSMEI_RS32775	1	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS32775
gene-MSMEI_RS25295	9	18	10	23	6	7	0	0	1	1	0	1	host	gene-MSMEI_RS25295
gene-MSMEI_RS15305	1	3	4	6	0	2	0	1	0	0	0	0	host	gene-MSMEI_RS15305
gene-MSMEI_RS30035	12	8	1	3	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS30035
gene-MSMEI_RS20065	0	6	0	9	2	7	1	1	2	0	0	0	host	gene-MSMEI_RS20065
gene-MSMEI_RS03815	4	9	9	17	2	3	1	1	0	1	0	0	host	gene-MSMEI_RS03815
gene-MSMEI_RS12415	0	1	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS12415
