# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9951170_sorted.bam" "SRR9951163_sorted.bam" "SRR9951173_sorted.bam" "SRR9951167_sorted.bam" "SRR9951164_sorted.bam" "SRR9951166_sorted.bam" "SRR9951171_sorted.bam" "SRR9951169_sorted.bam" "SRR9951168_sorted.bam" "SRR9951176_sorted.bam" "SRR9951174_sorted.bam" "SRR9951177_sorted.bam" "SRR9951172_sorted.bam" "SRR9951165_sorted.bam" "SRR9951175_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9951170_sorted.bam	SRR9951163_sorted.bam	SRR9951173_sorted.bam	SRR9951167_sorted.bam	SRR9951164_sorted.bam	SRR9951166_sorted.bam	SRR9951171_sorted.bam	SRR9951169_sorted.bam	SRR9951168_sorted.bam	SRR9951176_sorted.bam	SRR9951174_sorted.bam	SRR9951177_sorted.bam	SRR9951172_sorted.bam	SRR9951165_sorted.bam	SRR9951175_sorted.bam
gene-FTB24_00985	CP045224.1	199590	199874	+	285	2984	2251	1866	2453	2916	2571	3266	2584	2171	2003	2438	2384	3069	2565	2025
gene-FTB24_00990	CP045224.1	199987	200907	+	921	388	396	558	393	450	426	564	519	679	310	386	585	426	404	402
gene-FTB24_00995	CP045224.1	200997	203369	+	2373	321	261	546	286	398	302	347	422	664	308	280	645	386	320	371
gene-FTB24_01000	CP045224.1	203840	205612	+	1773	248	220	323	165	245	165	276	272	278	244	257	361	260	198	285
gene-FTB24_01005	CP045224.1	205726	206691	+	966	2327	1403	1127	1530	2031	1155	2304	2136	742	1401	1599	1561	2043	964	1363
gene-FTB24_01010	CP045224.1	207206	208795	+	1590	10240	7640	16197	10995	8366	10010	9021	10669	14304	6816	19052	16098	9378	9260	7228
gene-FTB24_01015	CP045224.1	208948	209148	+	201	28321	18378	14491	15306	23791	26048	29500	25810	25952	26494	22925	21967	21208	33870	24958
gene-FTB24_01020	CP045224.1	209293	210186	+	894	717	818	1263	691	708	1031	877	731	1285	673	1586	1493	793	906	706
gene-FTB24_01025	CP045224.1	210204	211052	+	849	913	1017	1887	998	867	1494	1082	959	1945	827	2086	2047	1053	1198	757
gene-FTB24_01030	CP045224.1	211096	212160	+	1065	4166	3592	4647	4057	3207	5044	3930	4278	4790	2868	6016	5244	3735	4273	2727
gene-FTB24_01035	CP045224.1	212289	212969	+	681	738	799	969	728	640	994	809	751	1379	636	1082	1080	649	985	721
gene-FTB24_01040	CP045224.1	212998	214038	+	1041	1972	1991	2590	2198	1717	3120	2022	2082	3918	1690	2838	3068	1886	2696	1822
gene-FTB24_01045	CP045224.1	214055	214504	+	450	1861	1476	1901	1966	1367	2873	1611	1933	3055	1262	2168	2059	1596	2766	1378
gene-FTB24_01050	CP045224.1	214521	214973	+	453	4158	2627	2758	3848	2772	5516	3247	3847	5374	2367	3770	3409	3108	5751	2401
gene-FTB24_01055	CP045224.1	215009	215638	+	630	7067	4352	3633	5862	5155	8114	5594	6670	8089	4087	5295	4756	5411	8402	4279
gene-FTB24_01060	CP045224.1	215938	216753	+	816	226	236	489	201	291	309	275	291	538	245	372	537	295	346	271
gene-FTB24_01065	CP045224.1	216750	217007	-	258	6045	2590	2381	2656	3722	6350	3829	4915	4632	2866	3385	3546	3223	6816	3020
gene-FTB24_01070	CP045224.1	216979	217416	+	438	11314	4961	4366	4953	6768	12802	7401	8630	9587	5479	6341	6440	5934	13530	5917
gene-FTB24_01075	CP045224.1	217601	217828	+	228	4754	2318	1933	2410	2974	6148	3285	3698	4543	2486	3240	3088	2595	6760	2961
gene-FTB24_01080	CP045224.1	217833	218219	+	387	6761	3526	3448	3958	4511	9088	4869	5502	6965	3676	5384	5163	3924	8812	4046
gene-FTB24_01085	CP045224.1	218222	218926	+	705	7986	4378	5500	6412	5624	13151	6022	7135	11135	4328	8910	8094	5227	10543	4623
gene-FTB24_01090	CP045224.1	218995	219255	+	261	3353	2025	2426	2999	2547	5485	2842	3163	4120	1919	3812	3437	2513	4196	1962
gene-FTB24_01095	CP045224.1	219378	219875	+	498	3252	2588	4509	4404	2504	8777	2918	3562	7700	2027	5971	5138	2624	5168	2203
gene-FTB24_01100	CP045224.1	219872	220417	+	546	3475	2855	4898	5328	2814	8865	3285	3863	8213	2075	6677	5500	2963	5107	2325
gene-FTB24_01105	CP045224.1	220434	221936	+	1503	10259	8309	13976	16862	8615	25397	9695	10870	24801	6329	18812	15000	9763	14787	6806
gene-FTB24_01110	CP045224.1	221964	222842	+	879	5947	4912	9614	11451	5235	15614	5674	6588	15800	3481	11821	9454	5711	8616	4090
gene-FTB24_01115	CP045224.1	222855	224249	+	1395	14860	11127	16160	23604	13319	28370	14555	14398	27047	8518	21781	17080	14524	17056	9455
gene-FTB24_01120	CP045224.1	224252	224512	+	261	3628	2726	3527	4971	3458	6240	3834	3463	5084	2085	4675	4189	3566	4141	2341
gene-FTB24_01125	CP045224.1	224965	225345	+	381	1300	730	881	1703	1020	1638	996	1348	1313	651	1035	1093	1025	1242	880
gene-FTB24_01130	CP045224.1	225360	225821	+	462	1665	1030	1211	2216	1339	2068	1370	1744	1844	838	1415	1423	1276	1386	1248
gene-FTB24_01135	CP045224.1	225842	226432	+	591	2073	1363	1776	2816	1613	2290	1681	2084	2328	1262	2078	2158	1754	1726	1446
gene-FTB24_01140	CP045224.1	226447	227604	+	1158	4443	3241	3643	5262	3617	4301	3821	4212	4109	2919	4512	4634	3896	3427	3453
gene-FTB24_01145	CP045224.1	227637	227924	+	288	5447	3565	2618	4703	4407	4553	4713	4796	3523	3409	3802	3762	4358	5055	3893
gene-FTB24_01150	CP045224.1	227914	228276	+	363	5406	3469	2261	4617	4287	4522	4671	4726	3537	3441	3536	3336	4335	4936	3808
gene-FTB24_01155	CP045224.1	228447	229274	+	828	2938	1820	1962	3885	2029	4205	2172	2907	4218	1494	2745	2163	2493	2956	1543
gene-FTB24_01160	CP045224.1	229267	230208	+	942	4532	2818	2600	5325	3457	5619	3980	4498	5536	2521	3560	3123	3942	4422	2643
gene-FTB24_01165	CP045224.1	230630	231724	+	1095	6760	4928	2970	4438	5901	3927	5975	5689	3030	5532	5342	5818	5493	4767	5858
gene-FTB24_01170	CP045224.1	231950	232366	+	417	28	21	118	23	46	36	29	68	138	40	47	137	39	26	72
gene-FTB24_01175	CP045224.1	232548	233117	-	570	418	225	291	258	325	255	308	392	298	260	286	359	279	325	236
gene-FTB24_01180	CP045224.1	233271	234428	+	1158	4873	3239	2261	3043	3839	3690	4288	4223	2271	3091	3228	3010	4338	3399	3233
gene-FTB24_01185	CP045224.1	234610	235764	-	1155	1366	990	810	993	1126	1324	1240	1257	1118	981	1036	1042	1064	1386	988
gene-FTB24_01190	CP045224.1	235847	236572	-	726	636	479	441	497	545	706	581	633	606	481	545	554	523	627	540
gene-FTB24_01195	CP045224.1	236842	237771	+	930	26	41	197	38	80	36	47	86	237	64	53	192	48	27	97
gene-FTB24_01200	CP045224.1	237900	238817	-	918	1522	805	597	838	1150	1278	1204	1498	1179	762	808	709	1068	1631	812
gene-FTB24_01205	CP045224.1	239295	240458	+	1164	54	29	274	63	72	55	46	145	307	56	36	215	86	50	97
gene-FTB24_01210	CP045224.1	240507	241358	+	852	64	47	247	55	100	59	70	147	326	72	66	221	122	61	107
gene-FTB24_01215	CP045224.1	241687	243588	+	1902	106	73	316	99	124	82	94	228	272	137	131	321	97	61	157
gene-FTB24_01220	CP045224.1	243591	244634	+	1044	46	47	278	66	92	36	64	133	371	69	53	248	61	30	140
gene-FTB24_01225	CP045224.1	244649	244954	+	306	24	22	107	27	30	13	23	53	90	44	36	118	34	9	58
gene-FTB24_01230	CP045224.1	245051	245386	+	336	26	23	105	21	37	12	22	49	114	38	27	98	43	19	48
gene-FTB24_01235	CP045224.1	245418	246740	+	1323	98	85	279	64	142	104	79	159	335	103	122	300	105	107	150
gene-FTB24_01240	CP045224.1	246750	247820	+	1071	232	151	292	164	188	221	168	207	339	186	181	337	168	204	238
gene-FTB24_01245	CP045224.1	247825	249012	+	1188	427	330	353	303	291	393	361	424	527	323	360	414	355	417	404
gene-FTB24_01250	CP045224.1	249209	250081	-	873	1319	610	623	772	808	1530	830	1160	952	607	717	730	797	1682	619
gene-FTB24_01255	CP045224.1	250315	250434	+	120	465	256	276	336	373	594	366	428	494	290	367	418	341	621	298
gene-FTB24_01260	CP045224.1	250475	250666	-	192	264	141	212	259	209	413	177	268	368	153	225	265	186	376	176
gene-FTB24_01265	CP045224.1	250886	251932	+	1047	1337	824	1133	1199	879	1629	1020	1253	1618	739	1203	1234	1048	1515	731
gene-FTB24_01270	CP045224.1	251964	252524	+	561	626	427	567	627	481	958	561	572	903	379	630	694	519	832	391
gene-FTB24_01275	CP045224.1	252534	253307	+	774	752	587	632	703	634	1211	715	752	1012	490	795	808	641	1045	558
gene-FTB24_01280	CP045224.1	253327	253941	+	615	1647	1332	1337	1289	1568	2031	1593	1642	1508	1194	1789	1800	1590	1874	1389
gene-FTB24_01285	CP045224.1	254302	255816	+	1515	1441	1333	1711	1655	1372	1629	1463	1700	1948	1089	1826	1962	1471	1240	1209
gene-FTB24_01290	CP045224.1	255855	257231	+	1377	1754	1692	1741	1722	1620	2064	1839	1869	1894	1332	2026	2099	1783	1734	1460
gene-FTB24_01295	CP045224.1	257232	258203	+	972	1278	1210	1151	1146	1208	1524	1352	1331	1441	1145	1336	1463	1255	1221	1134
gene-FTB24_01300	CP045224.1	258235	259299	+	1065	972	1108	1204	1180	911	1574	1127	1217	1713	855	1290	1212	1096	1131	900
gene-FTB24_01305	CP045224.1	259301	260188	+	888	1086	1177	1457	1449	1047	1879	1183	1368	2037	928	1572	1579	1277	1197	996
gene-FTB24_01310	CP045224.1	260176	260808	+	633	927	893	1275	1327	868	1508	928	1029	1642	699	1363	1255	1037	1000	812
gene-FTB24_01315	CP045224.1	260817	262043	+	1227	1647	1619	2229	2562	1442	3022	1733	2027	3329	1287	2460	2194	1742	1890	1342
gene-FTB24_01320	CP045224.1	262040	262648	+	609	902	931	1215	1488	834	1823	939	1079	2091	635	1229	1223	977	1049	740
gene-FTB24_01325	CP045224.1	262638	263213	+	576	806	852	1216	1427	850	1489	875	980	1792	654	1227	1131	871	919	768
gene-FTB24_01330	CP045224.1	263206	263958	+	753	1994	1726	1910	2653	1795	2975	1928	2051	3292	1414	2139	1923	1904	2145	1550
gene-FTB24_01335	CP045224.1	263942	265063	+	1122	1775	1670	2317	2721	1509	3210	1825	1861	3604	1362	2414	2151	1677	2048	1497
gene-FTB24_01340	CP045224.1	265060	265785	+	726	972	888	1483	1702	836	1963	961	1050	2234	686	1534	1497	869	1219	887
gene-FTB24_01345	CP045224.1	265782	266534	+	753	1663	1465	2294	2709	1270	3640	1519	1727	3696	1071	2260	2267	1526	2120	1329
gene-FTB24_01350	CP045224.1	266553	268031	+	1479	2416	2337	3355	4398	2214	5499	2480	2815	5894	1854	3711	3452	2448	3181	2095
gene-FTB24_01355	CP045224.1	268061	268966	+	906	1597	1598	2225	2849	1452	3668	1547	1841	4381	1249	2338	2385	1586	2148	1371
gene-FTB24_01360	CP045224.1	268956	270455	+	1500	2864	2409	3205	3938	2306	5605	2711	2957	5924	1990	3042	3377	2367	4065	2278
gene-FTB24_01365	CP045224.1	270472	271443	+	972	7235	4381	4046	6143	4530	8768	5123	6342	7661	4184	4547	5325	4596	9145	4579
gene-FTB24_01370	CP045224.1	271586	272164	+	579	113	91	260	133	131	76	126	174	280	117	112	257	136	75	141
gene-FTB24_01375	CP045224.1	272356	273863	+	1508	355	270	413	389	738	289	520	1040	1731	807	290	243	720	534	423
gene-FTB24_01380	CP045224.1	274145	277044	+	2900	697	723	1028	736	1109	790	1008	1283	2941	1098	848	1181	947	1199	1636
gene-FTB24_01385	CP045224.1	277170	277286	+	117	5	15	29	8	13	1	12	14	36	17	6	28	7	6	11
gene-FTB24_01390	CP045224.1	277740	278810	+	1071	171	138	426	133	200	290	165	241	570	185	247	435	195	394	248
gene-FTB24_01395	CP045224.1	278794	279663	+	870	98	83	252	79	124	208	100	107	402	101	150	238	94	228	124
gene-FTB24_01400	CP045224.1	279707	280567	+	861	56	47	188	71	56	129	61	104	368	65	114	178	62	162	63
gene-FTB24_01405	CP045224.1	280598	281902	+	1305	82	82	377	139	136	224	131	191	621	111	168	422	132	197	173
gene-FTB24_01410	CP045224.1	281965	283227	+	1263	289	309	391	272	282	298	362	357	552	318	311	458	355	347	378
gene-FTB24_01415	CP045224.1	283413	285383	+	1971	3301	2614	6160	4541	2489	3693	2905	3457	3951	2365	7625	5798	3072	1996	2319
gene-FTB24_01420	CP045224.1	285402	288227	+	2826	6805	5370	8491	9296	5271	9142	6205	6481	8217	4253	11498	9334	6235	5556	4700
gene-FTB24_01425	CP045224.1	288490	290307	+	1818	4031	2874	5183	5684	2846	6135	3184	4121	6339	2406	6724	5640	3374	3844	2920
gene-FTB24_01430	CP045224.1	290307	291236	+	930	2808	2101	3325	4137	1960	4418	2392	2608	4509	1703	4122	3606	2533	2786	1866
gene-FTB24_01435	CP045224.1	291450	293246	+	1797	6801	5871	5207	7466	5751	9188	6688	6132	8456	5295	7813	6762	6272	6721	5736
gene-FTB24_01440	CP045224.1	293386	295167	-	1782	10557	6525	8090	12337	8634	14393	8320	11223	16060	6610	9895	10891	7144	12067	8226
gene-FTB24_01445	CP045224.1	295190	297076	-	1887	7679	4631	6278	8755	6618	10151	5845	8209	12009	4486	7567	8495	4922	8704	5909
gene-FTB24_01450	CP045224.1	297093	297590	-	498	3270	1708	2424	2852	2536	3736	2428	3210	3745	1676	2701	3467	1886	3722	2157
gene-FTB24_01455	CP045224.1	297908	299389	-	1482	5140	2882	4667	3508	4564	4826	4173	5446	5061	3257	5764	7197	3057	5451	4005
gene-FTB24_01460	CP045224.1	299708	300478	+	771	522	482	482	288	474	452	485	451	427	407	567	604	437	413	446
gene-FTB24_01465	CP045224.1	300751	301665	+	915	979	687	1069	890	780	1125	878	1065	1047	677	1194	1133	831	753	620
gene-FTB24_01470	CP045224.1	301669	302382	+	714	1736	1240	1614	1798	1359	2009	1531	1763	2093	1065	1850	1693	1465	1360	1061
gene-FTB24_01475	CP045224.1	302413	303270	+	858	2474	1897	2283	2709	1909	2909	2321	2443	3127	1589	2663	2362	2180	2156	1719
gene-FTB24_01480	CP045224.1	303270	304388	+	1119	2228	1922	2835	3348	1865	3579	2222	2425	3834	1399	3288	2816	2095	2274	1484
gene-FTB24_01485	CP045224.1	304457	304882	+	426	1251	981	1635	1955	1089	2018	1310	1426	2161	767	1856	1663	1145	1358	855
gene-FTB24_01490	CP045224.1	304890	305852	+	963	3385	2499	3435	4297	2784	5443	3239	3648	5216	2178	4061	3541	3145	3946	2292
gene-FTB24_01495	CP045224.1	305997	309566	+	3570	16045	13942	18482	24184	12535	27217	14423	15678	26825	10939	25267	19948	15082	16009	12150
gene-FTB24_01500	CP045224.1	309775	310734	+	960	2765	2283	3385	4708	2499	8849	2550	3417	7834	1669	4167	3115	2686	4495	2003
gene-FTB24_01505	CP045224.1	310786	312546	+	1761	8781	7521	7179	13568	8951	24260	9344	10780	22267	5906	10343	7989	9323	14049	6847
gene-FTB24_01510	CP045224.1	312721	314079	+	1359	2039	2088	1578	1321	1846	2210	2234	1848	2427	2049	2011	2023	1886	2773	2004
gene-FTB24_01520	CP045224.1	314556	315053	-	498	647	775	300	351	883	495	899	659	397	746	432	495	764	655	1001
gene-FTB24_01525	CP045224.1	315604	315780	-	177	673	555	303	401	819	464	794	578	365	773	460	472	726	604	759
gene-FTB24_01530	CP045224.1	316723	317124	+	402	236	179	189	162	320	161	340	327	197	249	207	262	274	182	251
gene-FTB24_01535	CP045224.1	317130	318188	+	1059	712	687	470	494	892	501	970	632	549	718	511	652	796	508	731
gene-FTB24_01540	CP045224.1	318731	319429	+	699	557	518	571	381	572	657	575	466	448	490	921	814	551	687	490
gene-FTB24_01545	CP045224.1	320008	320964	-	957	2081	1816	1197	1211	2221	1745	2317	1785	1349	1868	1848	1707	2162	2214	2213
gene-FTB24_01550	CP045224.1	321667	322662	+	996	72	67	197	46	98	88	91	112	199	87	111	202	106	103	108
gene-FTB24_01555	CP045224.1	322685	323503	+	819	64	61	138	40	93	93	68	81	141	78	75	160	92	86	84
gene-FTB24_01560	CP045224.1	323515	324294	+	780	138	161	170	111	191	176	181	158	204	173	168	251	167	169	197
gene-FTB24_01565	CP045224.1	324577	325956	+	1380	1062	858	473	617	888	812	912	907	708	1019	599	694	840	928	1029
gene-FTB24_01570	CP045224.1	326406	327119	+	714	542	425	334	270	547	381	575	486	456	490	338	431	489	674	499
gene-FTB24_01575	CP045224.1	327396	328934	-	1539	161	129	243	104	145	188	163	192	327	147	158	250	146	246	172
gene-FTB24_01585	CP045224.1	330216	330542	+	327	327	294	487	206	346	283	355	348	317	348	665	718	290	441	408
gene-FTB24_01590	CP045224.1	330547	330870	-	324	601	469	778	350	561	419	573	523	419	611	1076	1210	545	688	601
gene-FTB24_01595	CP045224.1	331022	331540	+	519	3153	1950	1115	2603	2078	2341	2369	2487	1523	1843	2100	1417	2620	2394	1719
gene-FTB24_01600	CP045224.1	331731	332399	-	669	171	91	104	106	132	144	128	171	201	82	120	125	138	147	97
gene-FTB24_01605	CP045224.1	332514	333929	+	1416	540	497	506	517	559	521	576	540	551	423	448	564	632	496	463
gene-FTB24_01610	CP045224.1	334128	334610	+	483	2833	2043	1018	3351	2586	3405	2743	2456	989	1585	1712	1128	3904	2056	1646
gene-FTB24_01615	CP045224.1	334607	335191	+	585	3134	2313	995	3499	2812	3966	3071	2789	1074	1796	1872	1275	4291	2062	1779
gene-FTB24_01620	CP045224.1	335494	336570	+	1077	62	65	160	99	61	141	71	102	212	56	70	146	108	78	92
gene-FTB24_01625	CP045224.1	336637	338685	+	2049	415	401	565	472	272	362	343	365	526	365	451	486	401	422	360
gene-FTB24_01630	CP045224.1	338854	339615	+	762	885	451	433	542	612	620	647	873	530	432	428	562	556	657	495
gene-FTB24_01635	CP045224.1	339920	340198	+	279	6365	4163	2685	3104	5715	4088	6149	5398	2731	4778	3878	3869	4907	5037	4945
gene-FTB24_01640	CP045224.1	340493	341068	+	576	3690	949	912	2463	1844	5597	1808	3291	4032	1020	1170	1144	1696	7130	1077
gene-FTB24_01645	CP045224.1	341303	341452	-	150	1642	569	474	978	801	2226	766	1426	1844	532	647	558	885	2898	638
gene-FTB24_01650	CP045224.1	341718	342836	+	1119	2397	1636	1434	1612	2171	3214	2275	2342	3159	1756	1953	1855	2040	4257	1958
gene-FTB24_01655	CP045224.1	343135	343764	-	630	265	231	233	151	288	188	248	219	146	264	349	321	277	198	296
gene-FTB24_01660	CP045224.1	344074	344733	+	660	381	257	282	187	357	347	336	331	381	239	228	335	297	472	326
gene-FTB24_01665	CP045224.1	344944	346002	+	1059	3669	2043	1474	2309	3069	3393	3310	3096	2396	2327	2343	2085	2894	3948	2542
gene-FTB24_01670	CP045224.1	346253	348397	+	2145	1012	724	1422	1184	777	1474	814	1056	1517	634	1446	1684	788	984	806
gene-FTB24_01675	CP045224.1	348521	349279	+	759	291	242	640	431	269	563	232	400	491	241	586	732	246	358	293
gene-FTB24_01680	CP045224.1	349290	349463	+	174	67	77	248	136	89	180	69	129	226	72	186	282	79	102	85
gene-FTB24_01685	CP045224.1	349500	350051	+	552	205	181	488	293	210	417	181	252	493	174	431	592	177	262	199
gene-FTB24_01690	CP045224.1	350067	351452	+	1386	652	533	1291	851	591	1126	555	736	1199	498	1347	1441	552	801	613
gene-FTB24_01695	CP045224.1	351452	351967	+	516	412	461	765	502	386	621	409	407	635	445	796	902	355	515	437
gene-FTB24_01705	CP045224.1	352862	354136	-	1275	14237	16113	12969	12132	12427	10157	12314	13705	10755	15233	21040	17533	12701	11393	16143
gene-FTB24_01710	CP045224.1	354222	354404	-	183	133	652	417	79	199	85	177	122	253	571	509	575	184	80	615
gene-FTB24_01715	CP045224.1	354424	355506	-	1083	349	2177	1500	309	589	245	668	393	562	1946	2035	1916	564	297	1699
gene-FTB24_01720	CP045224.1	355592	355921	-	330	290	1289	1062	224	371	203	410	285	288	1225	1629	1566	393	223	1192
gene-FTB24_01725	CP045224.1	356170	356853	+	684	10510	17480	11540	6802	12684	6937	13364	9112	7100	20111	17248	16782	12233	9058	21119
gene-FTB24_01730	CP045224.1	357046	357261	-	216	905	888	681	535	967	733	1043	872	755	1161	932	1104	830	966	1102
gene-FTB24_01735	CP045224.1	357375	357683	+	309	141	168	167	79	148	109	169	130	102	172	189	184	163	106	161
gene-FTB24_01740	CP045224.1	357749	357934	-	186	734	458	251	512	632	530	774	638	361	505	485	382	603	573	544
gene-FTB24_01745	CP045224.1	357955	358173	-	219	1186	742	397	843	1027	845	1146	1060	547	802	745	607	956	919	875
gene-FTB24_01750	CP045224.1	358208	358480	-	273	714	411	330	496	641	486	634	673	395	473	434	439	612	519	492
gene-FTB24_01760	CP045224.1	359573	359995	+	423	5975	2653	2106	4002	3706	5756	4173	4586	2946	2563	3149	3322	3694	6058	3343
gene-FTB24_01765	CP045224.1	360097	361035	+	939	11380	4962	3961	7871	6957	10285	7990	8583	5654	4933	5770	6140	7051	10219	6010
gene-FTB24_01770	CP045224.1	361222	363246	+	2025	972	871	1693	1526	948	1802	1110	1203	1995	815	1493	1547	1111	1158	851
gene-FTB24_01775	CP045224.1	363405	364754	+	1350	11299	9047	10818	13453	8536	15956	9428	10494	14169	7722	14268	12046	9692	12587	8889
gene-FTB24_01780	CP045224.1	364754	365224	+	471	8845	7499	9644	11464	6877	13005	7376	8428	12390	5922	12462	9965	8020	9489	6931
gene-FTB24_01785	CP045224.1	365418	366704	+	1287	32115	26024	34109	49325	23504	57140	26728	32175	55119	20097	45657	35190	28939	40215	21881
gene-FTB24_01790	CP045224.1	366854	367438	+	585	14824	13621	20108	26992	11942	25746	14004	15121	26468	10231	25518	19219	15720	15013	10669
gene-FTB24_01795	CP045224.1	367457	368707	+	1251	33315	30209	33825	52044	28749	46317	34248	32868	48681	24799	48782	36721	35669	29654	25086
gene-FTB24_01800	CP045224.1	368776	369303	-	528	3889	3178	3270	4357	3738	4787	3711	3819	6145	3498	4039	3607	3483	4056	3785
gene-FTB24_01805	CP045224.1	369291	369803	-	513	4112	3363	3463	4421	3948	4790	4025	3934	6232	3690	4072	3791	3547	4208	4047
gene-FTB24_01810	CP045224.1	369983	372346	+	2364	7099	6307	8807	12581	5838	12934	6225	6806	17269	4978	9879	8253	6241	7698	5531
gene-FTB24_01815	CP045224.1	372336	372947	+	612	3274	3246	3109	4827	3071	4877	3381	3477	5552	2859	3751	3482	3165	3494	2969
gene-FTB24_01820	CP045224.1	373211	374581	-	1371	407	414	659	380	516	534	523	486	790	488	673	729	509	602	553
gene-FTB24_01825	CP045224.1	375157	376236	+	1080	104	104	239	132	144	169	154	163	261	103	204	305	148	141	149
gene-FTB24_01830	CP045224.1	376839	377519	+	681	408	220	396	286	321	351	317	452	349	227	409	512	293	378	275
gene-FTB24_01835	CP045224.1	377542	378891	+	1350	689	463	684	453	628	727	601	752	816	416	566	721	634	767	490
gene-FTB24_01840	CP045224.1	379062	380147	+	1086	311	218	301	194	225	322	306	269	356	176	306	361	302	346	206
gene-FTB24_01845	CP045224.1	380201	380551	+	351	61	34	144	39	54	69	37	62	163	51	64	144	56	69	62
gene-FTB24_01850	CP045224.1	380605	381477	+	873	32	42	135	35	61	55	44	68	147	42	97	146	50	59	46
gene-FTB24_01855	CP045224.1	381478	381921	+	444	35	35	100	37	34	54	33	43	94	30	84	106	48	54	40
gene-FTB24_01860	CP045224.1	381936	382520	+	585	222	180	276	160	179	324	199	243	303	123	220	294	229	314	171
gene-FTB24_01865	CP045224.1	382761	383810	+	1050	6021	3328	3574	3819	3992	6915	5046	5343	5081	2902	4775	4388	5175	8115	2813
gene-FTB24_01870	CP045224.1	383891	384256	+	366	5095	2599	1958	3031	3868	4971	4381	4756	3973	2515	3321	2872	4095	6376	2489
gene-FTB24_01875	CP045224.1	384261	384578	+	318	3198	1735	1168	2045	2706	3250	2953	3221	2700	1789	2066	1794	2638	3947	1765
gene-FTB24_01880	CP045224.1	384626	386230	+	1605	628	533	1155	917	574	1071	614	653	1808	450	952	1180	636	896	573
gene-FTB24_01885	CP045224.1	386353	387981	+	1629	5455	4670	3315	3674	4766	10060	6016	4672	9666	4640	5364	3964	5513	13744	4302
gene-FTB24_01890	CP045224.1	388245	389594	+	1350	25583	7904	5966	16785	14496	21702	16371	23239	9989	7431	9696	8022	15664	21002	6936
gene-FTB24_01895	CP045224.1	389749	390828	+	1080	1076	891	1288	651	844	914	999	1059	641	851	1951	1775	923	953	875
gene-FTB24_01900	CP045224.1	391173	392081	+	909	1539	420	830	2196	806	2303	817	1747	3049	450	637	907	724	1698	489
gene-FTB24_01905	CP045224.1	392086	394455	+	2370	12698	3758	4481	13963	7206	13444	7470	12594	17376	3886	4792	5174	6933	13435	4477
gene-FTB24_01910	CP045224.1	394780	395583	+	804	3629	1122	813	2877	2013	2541	2298	3201	2508	1292	1027	1068	2004	3319	1232
gene-FTB24_01915	CP045224.1	396174	398930	+	2757	749	616	808	646	755	800	791	780	1047	604	583	951	757	704	710
gene-FTB24_01920	CP045224.1	399062	399541	+	480	12	14	183	29	52	14	28	86	233	29	20	205	54	11	80
gene-FTB24_01925	CP045224.1	399557	399979	+	423	10	19	134	29	46	13	22	43	148	22	24	115	24	12	51
gene-FTB24_01930	CP045224.1	400014	400805	+	792	47	43	163	56	76	40	40	69	205	49	55	163	45	37	64
gene-FTB24_01935	CP045224.1	400792	401598	+	807	63	65	179	64	84	45	56	97	191	62	128	191	69	63	77
gene-FTB24_01940	CP045224.1	401646	402701	+	1056	180	122	361	121	154	123	169	135	310	169	214	332	205	204	174
gene-FTB24_01945	CP045224.1	402860	404806	-	1947	37201	17876	13245	21802	16455	30730	22515	32693	19983	16587	19716	17449	26161	31068	15379
gene-FTB24_01950	CP045224.1	404824	405042	-	219	5482	2629	2163	2767	2338	4624	3416	4841	2794	2297	3320	2809	3957	4647	2132
gene-FTB24_01955	CP045224.1	405249	405758	+	510	1708	812	728	818	1160	1615	1435	1651	974	922	899	963	1206	2241	886
gene-FTB24_01960	CP045224.1	405782	405997	+	216	1362	751	782	619	929	1320	1148	1174	756	759	966	1049	994	1520	759
gene-FTB24_01965	CP045224.1	406148	406813	+	666	694	471	1019	403	517	692	603	584	709	467	1261	1173	614	706	454
