Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0643	543	878	543	416	736	636	464	578	268	185	658	302	host	qoxD
gene-SERP0632	1709	1742	1838	2219	2219	1373	3681	3177	1824	1909	2009	2663	host	menB
gene-FDH45_gp021	0	0	0	3	207	0	917	94	285	583	426	385	phage	gene-FDH45_gp021
gene-SERP0321	5	11	4	29	13	20	49	20	27	19	52	52	host	sarX
gene-SERP0489	3900	1752	1824	2846	983	1399	1257	1566	989	503	474	838	host	gene-SERP0489
gene-SERP1327	846	351	240	1751	563	218	2584	871	484	1036	970	654	host	ribE
gene-SERP2258	0	5	5	3	14	3	2	7	3	1	19	5	host	gene-SERP2258
gene-SERP1892	9	4	4	128	13	13	81	9	22	35	41	65	host	gene-SERP1892
gene-SERP2427	197	212	192	1671	251	190	511	422	399	200	181	287	host	arsD
gene-FDH45_gp011	0	0	0	56	1607	228	3522	1588	1824	4495	3781	4621	phage	gene-FDH45_gp011
gene-SERP1416	340	433	516	371	507	295	310	584	516	116	435	472	host	gene-SERP1416
gene-SERP0155	106	207	239	637	418	318	340	599	493	125	442	412	host	folK
gene-SERP1732	984	1561	1941	1978	1988	1467	1133	2535	1663	533	1226	1239	host	fbaA
gene-SERP2541	145	446	486	589	428	474	331	638	342	161	290	240	host	gene-SERP2541
gene-SERP1180	1407	1999	1756	1996	1692	2121	1219	2226	1578	409	805	817	host	gene-SERP1180
gene-SERP0431	212	528	521	978	1093	525	999	1689	1105	499	1402	1377	host	yvcD
gene-SERP1056	162	512	503	722	648	432	378	880	627	205	487	498	host	rluB
gene-SERP1114	1944	1504	1185	4239	1012	1710	1224	1162	878	454	565	618	host	gene-SERP1114
gene-SERP0256	213	183	211	220	103	204	93	159	92	64	99	141	host	gene-SERP0256
gene-SERP0482	778	902	921	3407	1289	1004	2010	1607	1259	1204	1392	1494	host	gene-SERP0482
gene-SERP0628	71	163	114	186	180	105	132	298	202	55	188	175	host	gene-SERP0628
gene-SERP0406	12	42	16	136	72	48	40	39	59	31	85	79	host	gene-SERP0406
gene-SERP0231	21	33	25	59	61	18	81	40	51	30	48	74	host	gene-SERP0231
gene-FDH45_gp039	0	0	0	108	5254	17	25874	7034	8405	38615	25177	39774	phage	gene-FDH45_gp039
gene-SERP2397	6	44	45	17	91	27	30	49	28	21	60	42	host	gene-SERP2397
gene-SERP0045	142	1170	948	1349	2103	1152	1327	2864	1723	942	3500	2526	host	ssb
gene-SERP2339	23	6	16	60	28	11	25	26	16	33	23	34	host	gene-SERP2339
gene-SERP2382	4	14	21	40	21	27	17	13	13	17	22	15	host	gene-SERP2382
gene-SERP0503	22	110	195	54	185	105	47	119	89	37	151	79	host	gene-SERP0503
gene-SERP1633	47	77	56	99	78	87	53	52	49	20	52	63	host	gene-SERP1633
gene-SERP1280	56	119	84	296	257	139	163	255	201	70	343	338	host	gene-SERP1280
gene-SERP2153	209	220	216	431	343	278	296	434	320	129	333	326	host	gene-SERP2153
gene-SERP0876	3616	19837	14350	8648	18864	13348	8219	27605	12773	3254	9359	8423	host	femC
gene-SERP0702	29	341	276	272	512	341	190	656	456	110	351	289	host	gene-SERP0702
gene-SERP0090	55	105	120	304	268	115	472	405	273	203	301	347	host	gene-SERP0090
gene-SERP2112	44	82	80	120	128	71	101	159	102	43	105	109	host	gene-SERP2112
gene-SERP2499	521	156	210	369	120	152	235	152	97	60	97	108	host	gene-SERP2499
gene-SERP2264	491	439	324	3146	1141	461	2632	1335	1115	1491	1465	1459	host	gene-SERP2264
gene-SERP1118	12	35	4	50	3	31	6	6	4	5	2	5	host	gene-SERP1118
gene-SERP1477	134	78	51	301	104	69	308	125	160	107	161	170	host	gene-SERP1477
gene-SERP0174	678	285	153	1003	262	235	699	192	227	227	181	224	host	gene-SERP0174
gene-SERP2473	130	169	111	613	4110	172	6373	4829	5506	3368	4338	4403	host	gene-SERP2473
gene-SERP1549	5627	4354	2601	12767	5706	8187	8018	7644	7449	4293	4693	4862	host	gene-SERP1549
gene-SERP0814	3622	5984	5418	3914	3627	3762	2409	5198	1882	1679	2466	2191	host	sucD
gene-SERP_tRNA-Arg-2	467	255	220	297	229	209	383	357	321	148	263	352	host	gene-SERP_tRNA-Arg-2
gene-SERP0658	216	173	152	187	649	114	1388	905	667	597	1773	1785	host	purH
gene-SERP1700	110	429	380	278	301	331	180	415	234	91	370	251	host	thiD-2
gene-SERP0175	291	494	397	779	498	428	597	689	533	254	557	578	host	rpmG-1
gene-SERP0913	28	75	51	83	138	58	148	107	139	96	204	190	host	gene-SERP0913
gene-SERP0926	702	424	399	766	703	353	1487	1007	682	779	1207	1202	host	parC
gene-SERP0592	12	17	11	32	14	19	22	12	15	5	27	11	host	gene-SERP0592
gene-SERP2158	456	575	375	1634	638	550	977	809	769	224	209	302	host	gene-SERP2158
gene-SERP1571	1	13	5	6	8	8	2	18	11	1	7	11	host	gene-SERP1571
gene-SERP1943	1	52	20	37	92	36	23	75	65	9	103	62	host	gene-SERP1943
gene-SERP1518	12	51	42	50	77	74	25	49	100	16	58	70	host	gene-SERP1518
gene-SERP1685	77	147	100	236	173	137	151	192	126	47	108	100	host	gene-SERP1685
gene-SERP1029	303	703	681	1341	852	934	557	1107	644	223	414	416	host	gene-SERP1029
gene-SERP2368	70	134	100	157	95	111	49	88	60	26	58	61	host	gene-SERP2368
gene-SERP0486	290	255	442	229	149	320	96	168	140	54	63	86	host	gene-SERP0486
gene-SERP2481	162	208	125	341	167	222	170	174	137	59	81	88	host	gene-SERP2481
gene-SERP1135	1185	1736	1623	1609	1227	1496	3625	2009	1084	603	847	1061	host	cdd
gene-SERP1599	1189	1600	1246	2005	1819	1701	1831	1985	2147	841	1916	1773	host	gene-SERP1599
gene-SERP0960	12	28	18	47	173	31	62	175	104	37	107	49	host	gene-SERP0960
gene-SERP0030	3	0	0	20	10	2	22	22	3	31	38	23	host	gene-SERP0030
gene-SERP0820	707	1417	1559	1581	1370	1312	1564	1711	1128	647	1131	1360	host	hslU
gene-SERP2062	38	43	51	86	52	39	88	109	71	44	82	109	host	gene-SERP2062
gene-SERP0016	94	168	151	129	179	154	168	219	148	105	140	217	host	gene-SERP0016
gene-SERP1034	265	702	581	1276	1426	723	1208	1674	1458	570	1523	1420	host	aroA
gene-SERP0731	4942	5745	5824	5888	3700	4730	3439	5534	2292	1484	1552	1565	host	gene-SERP0731
gene-SERP0185	748	1202	721	4019	2224	1252	4581	2796	2319	2879	4746	4986	host	gene-SERP0185
gene-SERP1499	5444	1353	1429	3903	819	1079	1792	1354	613	728	594	534	host	gene-SERP1499
gene-SERP1632	24	41	32	36	36	45	23	24	33	9	23	40	host	gene-SERP1632
gene-SERP2305	17	29	20	42	66	12	73	90	75	23	57	90	host	hisD
gene-SERP0979	191	219	162	934	459	208	499	642	586	157	337	405	host	gene-SERP0979
gene-SERP0991	5919	2792	656	6490	1213	3256	4491	1139	1958	1601	1324	1228	host	gene-SERP0991
gene-SERP2169	2339	3665	1933	2819	1919	2529	1019	2600	776	294	368	377	host	gene-SERP2169
gene-FDH45_gp191	0	0	0	5	2378	0	10109	1963	2990	33775	36093	30330	phage	gene-FDH45_gp191
gene-SERP1415	49	260	159	347	453	272	192	441	336	84	477	351	host	gene-SERP1415
gene-SERP0426	1889	1448	1521	7538	2143	1522	4510	2864	2453	2203	1693	2644	host	uvrB
gene-SERP1061	678	1167	1255	4546	1861	1597	2001	1980	1936	736	1185	1325	host	gene-SERP1061
gene-SERP1952	53	48	28	79	47	53	73	28	41	40	49	65	host	gene-SERP1952
gene-SERP1148	233359	544873	425203	193635	315426	321630	105139	429655	139677	37079	135193	98600	host	dnaK
gene-SERP1947	519	460	373	803	1015	411	705	1355	818	320	793	681	host	tcaB
gene-SERP2209	10067	2544	3156	9969	2018	2770	4358	2448	2464	1232	899	1349	host	gene-SERP2209
gene-SERP1225	18	8	12	34	19	19	26	13	14	13	32	30	host	gene-SERP1225
gene-SERP0591	8	20	7	30	23	15	24	22	29	4	25	15	host	gene-SERP0591
gene-SERP2520	8655	3298	2251	15987	2883	4042	5298	2767	3190	1719	2120	2589	host	mecR1
gene-SERP0859	6602	1155	1254	3762	619	1541	1402	647	625	486	317	395	host	gene-SERP0859
gene-SERP0197	3	16	17	43	15	23	19	17	9	7	7	19	host	gene-SERP0197
gene-SERP0372	57	38	30	100	69	28	161	154	95	149	228	246	host	gene-SERP0372
gene-SERP1988	182	289	351	137	231	299	115	247	111	54	112	112	host	gene-SERP1988
gene-SERP1437	721	3382	2371	1089	3801	2178	2796	4510	2894	1393	4033	3773	host	gatB
gene-SERP2364	407	1197	1005	529	717	815	494	790	369	246	501	440	host	gene-SERP2364
gene-FDH45_gp194	0	0	0	4	27	0	487	10	21	555	76	89	phage	gene-FDH45_gp194
gene-SERP0107	143	159	135	208	151	152	118	207	95	33	103	98	host	gene-SERP0107
gene-SERP0295	131	357	265	543	748	251	639	923	638	413	950	800	host	tagA
gene-SERP1672	38	41	28	42	34	26	58	48	44	33	44	32	host	leuD
gene-SERP0544	233	202	185	450	277	176	340	270	191	172	251	220	host	gene-SERP0544
gene-SERP0468	2591	583	682	2080	581	762	1657	563	901	755	446	715	host	gene-SERP0468
gene-SERP0134	102248	49723	50043	88230	25735	51299	38569	36604	22820	10711	7862	9983	host	purR
gene-SERP1834	7838	3542	1475	8090	2100	5593	4759	722	1574	1467	1351	1136	host	gene-SERP1834
gene-SERP2426	2460	115	13	5770	266	504	2867	51	155	1299	385	409	host	gene-SERP2426
gene-SERP0858	8805	1607	2769	5012	802	2035	1883	1033	854	700	264	587	host	gene-SERP0858
gene-SERP1035	111	239	180	446	297	230	374	405	311	148	278	265	host	aroB
gene-FDH45_gp053	0	0	0	11	632	0	14789	221	972	20304	5010	9891	phage	gene-FDH45_gp053
gene-SERP1562	1	1	2	2	3	2	4	0	2	0	3	2	host	gene-SERP1562
gene-SERP1245	95	449	361	216	420	260	318	493	267	185	441	458	host	gene-SERP1245
gene-SERP0213	940	1394	1344	2158	1504	1084	2299	2340	1551	967	1251	1502	host	gene-SERP0213
gene-SERP2496	164	142	103	247	132	96	146	113	111	99	110	131	host	gene-SERP2496
gene-SERP1482	598	673	545	1131	585	660	719	725	513	361	565	655	host	gene-SERP1482
gene-SERP0173	867	421	288	1019	422	325	787	506	340	259	258	241	host	gene-SERP0173
gene-SERP1678	759	388	365	1921	369	345	666	612	531	301	286	535	host	rsbW
gene-FDH45_gp121	1	0	0	9	708	0	12701	282	1041	20248	6557	9803	phage	gene-FDH45_gp121
gene-SERP0252	247	397	289	597	448	206	957	721	470	378	488	659	host	gene-SERP0252
gene-SERP0063	3690	1169	1196	6831	2543	1284	6950	3099	3073	2864	2560	2561	host	gene-SERP0063
gene-SERP1577	15	23	8	26	40	21	17	44	39	3	34	32	host	gene-SERP1577
gene-SERP1788	152	259	238	341	221	295	204	260	152	100	138	186	host	gene-SERP1788
gene-FDH45_gp071	0	0	0	46	14221	1	80070	14834	15256	151354	85411	157970	phage	gene-FDH45_gp071
gene-SERP2414	129	65	76	145	63	112	96	69	59	47	45	74	host	gene-SERP2414
gene-SERP2347	8	17	9	19	19	25	6	24	10	3	8	9	host	bioB
gene-SERP0269	440	614	547	1012	890	495	804	990	813	337	599	692	host	gene-SERP0269
gene-SERP0671	241	38	10	338	42	89	134	9	10	77	36	37	host	gene-SERP0671
gene-SERP1311	32659	39065	41822	25733	24508	44274	8184	17295	21285	1815	5713	6165	host	gene-SERP1311
gene-SERP2514	88	94	36	199	211	202	63	213	280	33	183	236	host	gene-SERP2514
gene-SERP2156	81096	14373	16432	47165	5863	13738	17532	7504	4525	4974	2048	2144	host	ldh
gene-SERP0177	482	1231	749	1616	1027	718	1206	1479	1053	467	1079	1105	host	nusG
gene-SERP0507	4516	4260	4799	5771	3481	4951	2438	3710	3885	789	1798	2686	host	gene-SERP0507
gene-SERP0259	141	57	32	105	25	59	34	15	23	23	19	9	host	gene-SERP0259
gene-SERP0494	13631	19456	45202	14469	52286	22397	5942	14742	13382	1249	5514	3173	host	gene-SERP0494
gene-SERP2353	383	540	524	658	730	437	458	896	514	153	452	459	host	gene-SERP2353
gene-SERP1553	1	3	3	0	3	1	6	2	1	3	6	5	host	gene-SERP1553
gene-SERP2423	0	16	2	43	30	19	26	30	20	13	26	23	host	gene-SERP2423
gene-SERP1501	8267	1932	1956	6682	1417	2021	3046	1773	1515	1257	1133	998	host	gene-SERP1501
gene-SERP0383	1425	3684	3075	6638	3248	4460	1723	4199	2565	690	1630	1810	host	gene-SERP0383
gene-SERP1844	8390	6687	8873	9521	4888	8134	3400	6438	4091	1178	2071	2610	host	femX
gene-SERP0969	2677	1006	901	1295	709	889	751	681	466	195	291	353	host	gene-SERP0969
gene-SERP2272	177	192	150	177	188	136	167	322	193	118	254	321	host	gene-SERP2272
gene-SERP1247	510	1177	874	1000	973	952	1183	1304	964	517	932	916	host	dnaI
gene-SERP1485	544	2196	1507	2727	3319	3013	1558	5735	3426	864	2335	3371	host	groES
gene-SERP1050	303	944	486	858	594	1148	216	640	466	80	373	300	host	gene-SERP1050
gene-SERP0463	109	71	78	146	111	93	127	121	101	90	65	79	host	gene-SERP0463
gene-SERP0962	964	535	591	1015	752	558	670	830	683	353	894	832	host	gene-SERP0962
gene-FDH45_gp027	0	0	0	7	614	12	1522	768	648	3861	3905	4395	phage	gene-FDH45_gp027
gene-FDH45_gp075	0	0	1	9	1906	21	10183	2462	2593	26797	17504	22045	phage	gene-FDH45_gp075
gene-FDH45_gp099	0	0	0	44	8804	0	93313	5438	13927	140701	76602	100433	phage	gene-FDH45_gp099
gene-SERP0184	5757	9375	8109	4222	9309	6154	14034	11936	7354	8497	15380	15584	host	rpoC
gene-SERP0504	1	4	1	8	6	9	6	0	8	7	5	6	host	gene-SERP0504
gene-SERP1470	327	628	393	646	470	652	600	314	494	383	628	670	host	gene-SERP1470
gene-SERP0783	236	642	479	733	1207	555	927	1527	1220	375	1096	1192	host	sun
gene-SERP2410	136	281	215	301	335	178	303	556	373	166	360	425	host	gene-SERP2410
gene-SERP2174	972	1364	1106	2940	1522	2393	930	1439	1053	308	588	504	host	gene-SERP2174
gene-SERP0413	101	135	96	348	293	137	361	228	241	253	566	542	host	gene-SERP0413
gene-FDH45_gp028	0	0	0	25	758	56	3658	1058	961	11286	6916	9633	phage	gene-FDH45_gp028
gene-FDH45_gp072	0	0	0	2	818	1	19595	470	1383	46771	15914	28872	phage	gene-FDH45_gp072
gene-SERP1522	4	11	9	7	4	4	5	4	8	7	20	20	host	gene-SERP1522
gene-SERP0294	1035	2479	1972	1452	1462	2307	679	1946	1004	270	579	612	host	gene-SERP0294
gene-SERP2221	59	194	96	357	190	248	195	162	231	96	185	206	host	gene-SERP2221
gene-SERP0709	413	918	757	1253	921	621	1182	1166	988	569	981	1110	host	gene-SERP0709
gene-SERP0128	2893	1568	1239	4105	2551	1323	3682	3450	2458	1577	2395	2581	host	metS
gene-SERP1570	1	5	5	8	9	6	8	17	15	4	19	8	host	gene-SERP1570
gene-SERP0227	47	58	57	101	80	63	73	87	80	46	85	96	host	gene-SERP0227
gene-SERP0654	44	117	97	221	1193	85	1845	1765	1427	445	1232	1590	host	purL
gene-SERP2260	118	175	177	255	178	160	120	244	103	60	109	74	host	gene-SERP2260
gene-SERP1226	36	3	15	51	24	32	22	13	11	13	23	17	host	gene-SERP1226
gene-SERP1278	1466	356	447	888	203	343	361	225	145	108	196	166	host	gene-SERP1278
gene-SERP1367	409	326	333	981	987	274	1399	1362	1028	634	1088	1163	host	hemH
gene-SERP2338	2161	865	631	1811	718	715	1163	854	652	601	761	946	host	gene-SERP2338
gene-SERP0687	270	273	241	513	216	327	220	269	262	154	224	262	host	potB
gene-SERP1158	1256	1555	1015	2124	1437	1248	1332	1313	1029	578	1110	1018	host	gene-SERP1158
gene-SERP1151	37	71	80	130	143	109	93	149	133	58	200	212	host	gene-SERP1151
gene-SERP2507	2728	1870	1760	3697	1464	1648	1921	2255	1290	950	979	1115	host	tnpB-3
gene-SERP2041	449	660	735	538	369	487	290	588	260	139	315	297	host	gene-SERP2041
gene-SERP1072	135	325	346	388	319	250	228	453	216	83	189	200	host	gene-SERP1072
gene-SERP1519	24	27	16	38	24	34	25	9	15	9	28	21	host	gene-SERP1519
gene-SERP2495	13	28	15	26	26	14	24	35	14	13	23	31	host	gene-SERP2495
gene-SERP1513	33	50	74	45	55	72	32	37	50	15	116	111	host	gene-SERP1513
gene-SERP1081	2110	1631	1123	2987	1083	2075	1242	1322	977	498	554	682	host	argR
gene-SERP2086	1353	2175	2754	3087	2238	2794	1973	2889	1855	635	1126	1181	host	frp
gene-SERP2392	892	3683	3605	1193	2677	2444	922	4019	1893	379	1629	1533	host	bhp
gene-SERP0760	53	78	58	184	95	65	129	118	103	65	127	119	host	gene-SERP0760
gene-SERP1406	68	251	206	403	297	251	182	396	276	93	261	293	host	mutY
gene-SERP2331	160	226	217	249	196	185	226	232	169	97	189	193	host	rarD
gene-SERP0529	58	235	193	343	723	191	892	835	815	393	824	1041	host	gene-SERP0529
gene-SERP0235	1124	2189	2783	3714	2378	2516	2266	2523	2380	982	1767	2057	host	gene-SERP0235
gene-SERP0757	4486	5825	4946	12822	5642	7583	4744	6330	5092	1432	2529	3016	host	gene-SERP0757
gene-SERP2384	28	33	35	41	64	26	33	58	42	17	76	48	host	gene-SERP2384
gene-SERP1953	190	177	108	610	225	293	357	196	203	134	197	274	host	gene-SERP1953
gene-SERP0557	291	743	530	815	855	646	683	578	700	280	742	566	host	gene-SERP0557
gene-SERP1048	66324	37794	45233	59170	24280	35686	20296	34480	19740	4927	7182	8266	host	gene-SERP1048
gene-SERP1333	18	16	9	41	29	16	22	20	8	3	41	33	host	gene-SERP1333
gene-SERP2323	6	23	31	8	18	12	4	20	5	3	6	5	host	gene-SERP2323
gene-SERP1359	2	0	0	18	1	4	4	0	2	3	5	6	host	gene-SERP1359
gene-SERP2509	2368	1053	1049	2784	1006	857	2202	1428	803	942	891	920	host	spC
gene-SERP1057	50	399	406	670	448	361	244	656	492	137	401	355	host	scpB
gene-FDH45_gp085	0	0	0	9	8173	1	58729	8553	14075	123294	56649	104110	phage	gene-FDH45_gp085
gene-SERP1273	6219	26851	32433	5580	14328	23165	2800	19731	6971	1116	3969	2637	host	gene-SERP1273
gene-SERP1728	453	919	882	1911	1954	859	1509	2860	1978	900	2541	2173	host	rho
gene-SERP0203	62	191	109	261	201	186	122	293	170	60	193	176	host	gene-SERP0203
gene-SERP1346	5167	3298	3126	15740	2728	2923	4339	3944	2219	1764	1864	1925	host	tnpB-2
gene-SERP_tRNA-Arg-4	56	200	260	57	610	194	216	572	331	119	688	258	host	gene-SERP_tRNA-Arg-4
gene-SERP0493	11	5	3	58	10	5	31	10	11	10	15	5	host	gene-SERP0493
gene-SERP0022	57	48	31	84	55	22	36	87	59	38	97	59	host	gene-SERP0022
gene-SERP1939	84	208	197	431	247	280	172	379	245	84	146	150	host	gene-SERP1939
gene-SERP0094	135	125	108	1024	344	371	563	562	392	367	399	589	host	gene-SERP0094
gene-SERP2399	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-SERP2399
gene-SERP0878	6	25	22	35	55	22	50	56	58	25	44	68	host	gene-SERP0878
gene-SERP1999	738	1065	1177	1289	838	1076	641	1001	693	287	468	448	host	gene-SERP1999
gene-SERP0139	999	4340	3490	2977	7654	3034	4207	9939	6581	3126	13444	12337	host	rplY
gene-SERP0770	4645	745	705	3172	384	663	1739	558	294	957	458	902	host	pyrF
gene-SERP1352	198	890	489	1036	1455	585	953	2066	1230	601	1621	1523	host	metK
gene-SERP1444	971	445	371	1141	469	498	499	530	440	198	322	382	host	gene-SERP1444
gene-SERP0127	315	362	293	669	257	384	184	333	255	79	173	174	host	gene-SERP0127
gene-SERP1443	3780	978	1148	2879	1038	825	1518	1423	987	471	721	889	host	pcrA
gene-SERP2437	546	191	174	451	136	112	540	178	101	235	150	171	host	gene-SERP2437
gene-SERP_tRNA-Ser-4	193	793	826	283	2172	495	1161	1869	1015	895	3506	1743	host	gene-SERP_tRNA-Ser-4
gene-SERP1692	187	86	30	205	42	90	114	23	36	60	31	50	host	gene-SERP1692
gene-SERP1022	58	203	152	162	346	180	265	480	358	83	403	300	host	nth
gene-SERP2054	50	141	109	502	524	188	453	573	673	296	871	1021	host	gene-SERP2054
gene-FDH45_gp031	0	0	0	19	1615	3	11868	2112	3098	18352	10129	16923	phage	gene-FDH45_gp031
gene-SERP2297	3955	1061	1063	7480	1649	2169	3622	2329	1686	3869	2124	2245	host	geh-1
gene-SERP1774	1148	2470	1456	1463	1066	2024	623	1133	487	224	419	427	host	gene-SERP1774
gene-SERP2243	12	26	2	12	12	15	19	22	15	12	26	22	host	gene-SERP2243
gene-SERP0608	31	68	59	193	119	50	197	213	143	79	150	167	host	gene-SERP0608
gene-SERP1705	6253	1841	1838	4501	1520	1380	2641	2209	1262	934	1089	1072	host	fabZ
gene-SERP1484	3290	7941	5635	7611	9374	4865	7728	14661	9267	3544	7203	11121	host	groEL
gene-SERP1901	18478	4035	3765	11994	2006	3792	4936	2213	1468	1308	812	916	host	gene-SERP1901
gene-SERP0523	31	106	67	132	173	150	57	186	185	43	220	173	host	gene-SERP0523
gene-SERP1606	254	651	784	356	804	803	196	1159	932	117	658	588	host	gene-SERP1606
gene-SERP0583	11	24	4	134	38	20	87	30	41	41	100	70	host	gene-SERP0583
gene-SERP1142	0	2	0	10	0	3	0	0	3	0	0	0	host	gene-SERP1142
gene-SERP2478	156	101	60	714	134	141	641	129	232	187	209	263	host	gene-SERP2478
gene-SERP1765	120	209	362	644	393	356	414	435	280	172	279	280	host	gene-SERP1765
gene-SERP0711	57	181	116	329	209	148	143	366	254	69	135	183	host	gene-SERP0711
gene-SERP0514	686	708	459	1138	575	978	579	637	426	257	326	323	host	gene-SERP0514
gene-SERP1648	24	75	104	10	52	119	17	54	41	29	30	45	host	xhlB
gene-SERP1421	1463	726	856	1292	632	840	608	728	675	189	370	451	host	gene-SERP1421
gene-SERP1195	224	509	349	1883	582	467	733	810	652	296	518	637	host	dtd
gene-SERP1602	2	6	9	7	18	13	16	26	28	4	32	27	host	gene-SERP1602
gene-SERP0365	100	361	285	363	528	280	453	621	632	325	848	1229	host	saeR
gene-SERP2538	2357	2123	1830	2020	1683	1437	3395	2670	1484	1612	1568	1794	host	rplI
gene-SERP1256	264	518	542	1119	641	863	377	901	584	142	361	272	host	phoP
gene-SERP0780	210	750	971	364	1182	716	346	886	561	225	1262	410	host	gene-SERP0780
gene-SERP1777	1028	717	690	2778	989	825	1593	996	1015	911	1095	1193	host	gene-SERP1777
gene-SERP0670	12424	15270	12871	15630	11938	11582	11557	14939	8338	4838	8520	8311	host	ptsI
gene-SERP0996	499	639	517	1982	857	579	1000	1093	970	394	746	940	host	gene-SERP0996
gene-FDH45_gp015	0	0	0	5	164	14	965	200	232	1355	989	1627	phage	gene-FDH45_gp015
gene-SERP2080	27984	12368	12562	17451	5923	9221	8667	7957	2940	2624	1826	1374	host	gene-SERP2080
gene-SERP0240	141	103	82	210	164	95	387	293	251	242	490	691	host	gene-SERP0240
gene-FDH45_gp197	0	0	0	0	18	1	43	20	28	69	46	36	phage	gene-FDH45_gp197
gene-SERP0485	463	1276	1374	1236	1291	1113	678	1853	993	246	578	609	host	gcvH
gene-SERP0914	25	97	112	125	372	99	178	158	224	124	434	291	host	gene-SERP0914
gene-SERP0352	5	14	3	18	12	6	10	4	21	4	8	17	host	gene-SERP0352
gene-SERP0939	33	38	29	81	38	41	43	42	35	29	33	62	host	trpD
gene-SERP0849	348	1125	1014	803	922	1037	314	1192	609	122	550	574	host	gene-SERP0849
gene-SERP1711	487	1542	1508	793	1984	1273	2060	2792	1482	1213	4784	3041	host	atpA
gene-SERP0606	228	967	572	1650	1201	909	831	1200	1037	398	1015	975	host	ypfP
gene-SERP1907	5	124	66	108	149	116	36	179	132	15	140	67	host	gene-SERP1907
gene-SERP2165	4774	890	1026	3838	651	764	2033	773	789	701	460	748	host	gene-SERP2165
gene-SERP1167	278	967	741	365	888	635	1038	998	688	410	583	792	host	gene-SERP1167
gene-FDH45_gp080	0	1	0	78	3437	6	23222	4404	5786	48627	28530	48806	phage	gene-FDH45_gp080
gene-FDH45_gp172	0	0	0	2	19	0	970	3	5	2998	239	557	phage	gene-FDH45_gp172
gene-SERP1961	5	29	38	82	54	36	24	61	73	16	69	70	host	gene-SERP1961
gene-SERP1992	74	198	141	264	203	169	177	279	246	74	175	209	host	nirR
gene-SERP0795	167	272	235	404	366	139	353	526	323	167	349	414	host	plsX
gene-SERP1119	143159	78950	68841	112341	43986	67710	65919	46301	29337	24512	18795	18175	host	sodA
gene-SERP0338	5	0	8	16	6	5	14	5	11	6	14	8	host	gene-SERP0338
gene-SERP2406	51	174	114	125	256	111	82	418	232	34	246	234	host	gene-SERP2406
gene-FDH45_gp073	0	0	0	2	1179	2	23213	524	1610	61670	25240	37293	phage	gene-FDH45_gp073
gene-SERP0754	8275	12610	8974	13639	10055	9451	7078	14778	7088	1851	4290	4431	host	ylmF
gene-SERP1098	230	541	400	1420	908	793	1156	717	961	1233	1598	1281	host	gene-SERP1098
gene-SERP0695	55	105	107	252	183	184	162	105	149	104	204	210	host	gene-SERP0695
gene-SERP1639	41	101	165	30	78	160	17	67	56	17	33	47	host	gene-SERP1639
