# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9280693_sorted.bam" "SRR9280697_sorted.bam" "SRR9280690_sorted.bam" "SRR9280699_sorted.bam" "SRR9280687_sorted.bam" "SRR9280692_sorted.bam" "SRR9280696_sorted.bam" "SRR9280694_sorted.bam" "SRR9280698_sorted.bam" "SRR9280688_sorted.bam" "SRR9280700_sorted.bam" "SRR9280695_sorted.bam" "SRR9280689_sorted.bam" "SRR9280686_sorted.bam" "SRR9280691_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9280693_sorted.bam	SRR9280697_sorted.bam	SRR9280690_sorted.bam	SRR9280699_sorted.bam	SRR9280687_sorted.bam	SRR9280692_sorted.bam	SRR9280696_sorted.bam	SRR9280694_sorted.bam	SRR9280698_sorted.bam	SRR9280688_sorted.bam	SRR9280700_sorted.bam	SRR9280695_sorted.bam	SRR9280689_sorted.bam	SRR9280686_sorted.bam	SRR9280691_sorted.bam
gene-SPD_RS01165	NC_008533.2	205156	205596	+	441	664	1271	595	1183	1151	342	855	379	654	1068	662	1564	663	761	552
gene-SPD_RS01170	NC_008533.2	205609	206919	+	1311	1760	3200	1629	3507	3113	1085	2269	1228	1776	3027	1724	4441	1651	1979	1401
gene-SPD_RS01175	NC_008533.2	207070	207708	+	639	359	237	216	347	332	222	172	194	176	333	209	341	227	178	188
gene-SPD_RS01180	NC_008533.2	207825	208043	+	219	2244	3270	2047	2575	2587	1846	3958	1192	2516	2600	2424	4643	1449	1658	1196
gene-SPD_RS01185	NC_008533.2	208068	208184	+	117	587	984	686	641	712	465	1110	422	743	771	792	1374	496	516	417
gene-SPD_RS01190	NC_008533.2	208202	208567	+	366	2141	3419	2378	2232	2562	1234	3780	1238	2744	2551	2596	4437	1701	1586	1527
gene-SPD_RS01195	NC_008533.2	208585	208968	+	384	1008	1769	1197	1212	1321	570	1807	467	1471	1299	1307	2232	887	936	957
gene-SPD_RS01200	NC_008533.2	209011	209946	+	936	3615	5608	4062	4429	4681	2493	5772	2082	4556	4699	4196	7474	2938	2930	2563
gene-SPD_RS01205	NC_008533.2	209958	210344	+	387	414	780	579	562	738	271	854	259	615	726	724	1235	474	460	431
gene-SPD_RS01210	NC_008533.2	210609	210875	+	267	141	228	207	179	171	120	420	115	519	148	387	262	140	126	122
gene-SPD_RS01220	NC_008533.2	212467	213159	+	693	458	738	797	673	730	430	1229	359	1720	772	1450	982	526	524	464
gene-SPD_RS01235	NC_008533.2	214897	215988	-	1092	11	24	17	16	20	3	28	4	53	18	25	21	10	7	10
gene-SPD_RS01245	NC_008533.2	217340	217537	-	198	26	28	28	26	29	8	53	13	83	44	43	42	21	21	23
gene-SPD_RS01250	NC_008533.2	217612	218388	-	777	29	78	61	51	40	14	104	14	137	51	117	78	25	27	20
gene-SPD_RS01255	NC_008533.2	218510	219256	+	747	48	76	83	61	38	49	98	38	138	51	110	98	43	30	33
gene-SPD_RS01260	NC_008533.2	219269	220249	+	981	62	70	59	85	54	56	89	44	115	48	70	84	37	32	34
gene-SPD_RS01265	NC_008533.2	220444	220764	+	321	7	23	41	30	32	16	47	10	78	33	82	32	26	19	14
gene-SPD_RS01270	NC_008533.2	220810	221118	+	309	21	39	56	48	44	16	70	11	126	54	101	50	35	35	28
gene-SPD_RS01275	NC_008533.2	221135	222433	+	1299	61	145	105	150	154	45	157	48	304	153	248	154	74	101	81
gene-SPD_RS01280	NC_008533.2	222584	225022	+	2439	67	216	142	219	237	71	196	39	276	246	241	239	65	157	81
gene-SPD_RS01285	NC_008533.2	225041	225709	+	669	21	54	35	60	67	21	61	9	72	85	63	77	8	35	14
gene-SPD_RS01290	NC_008533.2	225727	226815	+	1089	31	83	75	121	105	25	92	18	141	151	90	120	29	88	44
gene-SPD_RS01295	NC_008533.2	227270	229771	+	2502	874	1323	1155	1213	1343	632	1620	561	1766	1224	1615	1711	797	828	724
gene-SPD_RS01300	NC_008533.2	229965	230660	+	696	130	228	278	181	239	93	369	98	535	200	378	270	171	146	192
gene-SPD_RS01305	NC_008533.2	230672	231088	+	417	63	111	172	123	125	56	207	42	252	127	204	150	85	73	91
gene-SPD_RS01310	NC_008533.2	231903	231995	-	93	1	2	1	2	3	2	7	1	2	6	2	2	1	1	3
gene-SPD_RS01315	NC_008533.2	232129	233127	+	999	213	286	336	263	382	150	486	166	672	387	490	429	194	222	220
gene-SPD_RS01320	NC_008533.2	233108	233680	+	573	53	76	88	79	117	45	105	38	182	127	130	96	64	61	53
gene-SPD_RS01325	NC_008533.2	233911	234669	+	759	544	622	636	615	665	410	995	308	1098	711	934	850	329	444	358
gene-SPD_RS01330	NC_008533.2	234678	235481	+	804	532	633	672	806	808	425	865	392	1202	847	972	906	398	536	421
gene-SPD_RS01335	NC_008533.2	235503	236762	+	1260	1035	1294	1372	1447	1583	750	1628	679	2068	1607	2005	1875	836	1011	890
gene-SPD_RS01340	NC_008533.2	236775	238628	+	1854	1599	1892	1701	2243	2688	1152	2102	978	2953	2729	2927	2746	1183	1657	1112
gene-SPD_RS01345	NC_008533.2	238728	240107	+	1380	176	1767	406	3165	2159	186	1763	132	4094	2386	4074	2638	246	1435	301
gene-SPD_RS01350	NC_008533.2	240299	242107	+	1809	431	921	736	692	763	245	1183	250	1128	761	1062	1075	431	485	380
gene-SPD_RS01355	NC_008533.2	242226	243275	+	1050	89	252	185	238	266	80	367	62	341	253	263	346	86	179	93
gene-SPD_RS01360	NC_008533.2	243375	247145	-	3771	410	822	761	767	634	318	996	257	1604	663	1671	1047	514	443	405
gene-SPD_RS01370	NC_008533.2	247562	247975	+	414	2250	2831	2153	2269	2847	1475	3008	1565	2358	2412	2494	3613	1774	1505	1463
gene-SPD_RS01375	NC_008533.2	247995	248465	+	471	1144	1406	1011	1223	1610	703	1563	613	1349	1545	1371	1933	791	948	728
gene-SPD_RS01380	NC_008533.2	248890	250971	+	2082	3837	5956	4387	6343	6884	2284	5855	2297	6782	6175	7204	7606	3255	3750	2932
gene-SPD_RS01385	NC_008533.2	251075	255466	+	4392	810	1260	1286	1184	1217	605	1453	606	2192	1272	2247	1604	815	792	782
gene-SPD_RS01390	NC_008533.2	255568	255831	+	264	123	212	210	160	209	95	416	92	380	202	315	322	144	145	136
gene-SPD_RS01395	NC_008533.2	255824	256102	+	279	151	246	307	164	300	122	486	116	510	277	402	378	174	210	182
gene-SPD_RS11270	NC_008533.2	256123	256275	+	153	78	130	172	115	139	71	237	62	264	169	187	198	97	104	103
gene-SPD_RS01405	NC_008533.2	256297	257538	+	1242	590	1079	835	872	1136	489	1515	440	1560	1090	1400	1341	586	820	513
gene-SPD_RS01410	NC_008533.2	257548	257778	+	231	143	219	213	189	252	116	332	103	313	253	312	288	143	144	129
gene-SPD_RS01415	NC_008533.2	258091	258813	+	723	76	172	136	146	155	84	272	49	299	177	238	236	65	124	74
gene-SPD_RS01425	NC_008533.2	259030	260364	+	1335	1113	3270	2546	1833	1891	873	4953	747	6005	2051	5622	3816	1463	1523	1318
gene-SPD_RS01430	NC_008533.2	260420	261331	-	912	2841	6388	6016	7127	6666	1910	4828	1738	7588	7636	8568	9142	4310	4739	4263
gene-SPD_RS01435	NC_008533.2	261355	262158	-	804	3691	7622	6089	9273	7874	2263	5942	2332	8361	7912	9088	10636	4769	4587	3913
gene-SPD_RS01440	NC_008533.2	262186	263175	-	990	2428	5017	5349	4676	4157	1767	5327	1554	7565	4786	7363	6225	3681	3084	2936
gene-SPD_RS01445	NC_008533.2	263408	264427	-	1020	891	1072	1286	1859	2016	753	1123	631	2664	2508	2783	1381	1143	1273	684
gene-SPD_RS01450	NC_008533.2	264766	265578	-	813	263	338	355	212	300	175	448	176	356	215	331	491	199	204	197
gene-SPD_RS01455	NC_008533.2	265768	267186	+	1419	1866	2893	1837	2865	2963	1000	3233	1048	3576	2747	3424	3565	1345	1648	1424
gene-SPD_RS01460	NC_008533.2	267240	267947	+	708	328	358	237	384	502	181	401	164	403	427	343	496	179	210	191
gene-SPD_RS01465	NC_008533.2	268042	269016	+	975	472	547	535	582	748	325	687	248	664	651	691	716	309	380	329
gene-SPD_RS01470	NC_008533.2	269018	270340	+	1323	536	717	748	777	1119	386	903	328	963	974	925	1007	508	569	483
gene-SPD_RS01475	NC_008533.2	270321	270875	+	555	324	363	391	400	623	290	514	212	546	596	476	532	282	371	245
gene-SPD_RS01480	NC_008533.2	270918	271730	+	813	113	210	220	196	275	97	339	76	366	311	305	303	144	179	173
gene-SPD_RS01485	NC_008533.2	271775	272092	-	318	220	388	405	402	279	139	725	116	872	326	740	464	148	209	150
gene-SPD_RS01490	NC_008533.2	272449	272895	+	447	1784	3916	2072	2725	2828	1241	4908	1098	3855	2559	3773	4810	1598	1754	1324
gene-SPD_RS01495	NC_008533.2	272915	273307	+	393	1410	3376	2123	2138	2730	932	4250	1054	3111	2154	3507	4683	1605	1526	1461
gene-SPD_RS01510	NC_008533.2	274021	274359	+	339	4	1	1	2	1	2	1	2	2	1	1	0	0	0	0
gene-SPD_RS01515	NC_008533.2	274549	275985	+	1437	38	109	86	147	199	39	152	29	246	220	167	158	60	153	41
gene-SPD_RS01520	NC_008533.2	276037	276276	+	240	3	16	13	23	19	5	20	1	20	16	16	12	4	8	3
gene-SPD_RS01525	NC_008533.2	276406	276720	+	315	6	21	22	45	51	12	38	8	56	46	37	46	10	28	9
gene-SPD_RS01530	NC_008533.2	276838	278817	+	1980	69	164	113	348	312	49	152	28	246	319	206	183	56	145	60
gene-SPD_RS01535	NC_008533.2	278827	279141	+	315	28	46	32	75	75	9	42	12	44	81	62	52	13	39	15
gene-SPD_RS01540	NC_008533.2	279160	279666	+	507	13	35	29	61	55	7	45	7	40	72	59	36	11	34	10
gene-SPD_RS01545	NC_008533.2	279746	281092	+	1347	46	92	70	180	243	38	70	25	126	196	121	95	41	95	37
gene-SPD_RS11275	NC_008533.2	281474	281650	+	177	290	370	412	424	326	293	748	152	746	437	692	540	198	292	205
gene-SPD_RS01560	NC_008533.2	282052	284265	+	2214	452	813	679	980	974	348	1078	287	1419	1080	1182	994	414	630	375
gene-SPD_RS01565	NC_008533.2	284487	284963	-	477	18	44	58	28	30	9	84	4	121	27	105	62	34	11	27
gene-SPD_RS01570	NC_008533.2	285186	288389	+	3204	40	64	54	75	80	43	69	36	175	83	124	65	25	34	39
gene-SPD_RS01590	NC_008533.2	289533	290162	-	630	8	24	11	15	21	9	23	14	43	16	26	14	8	11	7
gene-SPD_RS01595	NC_008533.2	290172	291173	-	1002	10	29	14	25	19	12	29	12	59	15	34	26	8	14	13
gene-SPD_RS01600	NC_008533.2	291204	291845	-	642	12	19	13	19	16	5	31	7	48	8	30	20	2	12	5
gene-SPD_RS01605	NC_008533.2	291864	292679	-	816	6	14	10	6	11	4	19	9	37	8	27	14	4	6	2
gene-SPD_RS01610	NC_008533.2	292950	293384	+	435	6	16	5	9	9	3	8	6	23	8	17	5	2	0	3
gene-SPD_RS01615	NC_008533.2	293396	294586	+	1191	14	26	21	20	13	13	23	7	54	20	29	12	8	5	10
gene-SPD_RS01620	NC_008533.2	294597	295088	+	492	10	9	5	9	4	4	8	3	23	5	11	9	4	7	1
gene-SPD_RS01625	NC_008533.2	295103	295882	+	780	13	13	11	18	13	12	29	9	62	15	20	16	8	4	6
gene-SPD_RS01630	NC_008533.2	295869	296687	+	819	11	17	7	57	16	15	15	14	67	22	19	14	7	9	6
gene-SPD_RS01635	NC_008533.2	296687	296980	+	294	4	6	2	0	2	2	2	2	6	4	4	5	1	3	1
gene-SPD_RS01640	NC_008533.2	297002	298903	+	1902	21	46	49	37	35	24	55	18	132	32	66	43	28	12	25
gene-SPD_RS01645	NC_008533.2	298963	299964	+	1002	360	593	617	661	617	249	852	252	1326	564	1219	771	404	414	368
gene-SPD_RS01655	NC_008533.2	300410	300652	-	243	28	29	58	52	46	16	46	9	121	55	97	36	24	38	22
gene-SPD_RS01660	NC_008533.2	300668	300862	-	195	25	41	70	62	39	18	36	14	94	44	101	34	24	36	25
gene-SPD_RS01665	NC_008533.2	301028	301978	+	951	564	571	672	592	573	362	915	435	1047	516	848	831	418	396	409
gene-SPD_RS01670	NC_008533.2	301990	302307	+	318	304	316	391	364	384	292	636	229	634	387	512	531	228	254	225
gene-SPD_RS01675	NC_008533.2	302311	304563	+	2253	1041	1533	1439	1268	1534	788	1917	632	2396	1537	2202	1906	906	993	846
gene-SPD_RS01680	NC_008533.2	304565	305545	+	981	437	657	688	712	818	343	761	340	1105	898	1040	874	465	555	440
gene-SPD_RS01685	NC_008533.2	306102	308207	+	2106	113	228	116	148	213	82	328	48	318	212	282	292	75	164	72
gene-SPD_RS01690	NC_008533.2	308503	308985	-	483	237	786	526	381	387	166	1372	207	1158	392	1193	1083	312	303	331
gene-SPD_RS01695	NC_008533.2	309080	310564	-	1485	395	1182	773	913	801	266	1690	257	2145	766	2174	1380	443	531	437
gene-SPD_RS01700	NC_008533.2	310717	312324	+	1608	305	465	533	618	474	201	719	189	1349	461	1465	617	305	303	259
gene-SPD_RS01705	NC_008533.2	312483	312656	+	174	12	13	11	19	14	13	23	6	34	10	32	19	13	8	6
gene-SPD_RS01715	NC_008533.2	313745	315190	+	1446	7	13	8	7	5	5	13	10	21	7	13	2	3	4	4
gene-SPD_RS01720	NC_008533.2	315192	315923	+	732	0	3	3	3	0	1	5	4	3	2	0	1	1	1	1
gene-SPD_RS01725	NC_008533.2	315932	316624	+	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01730	NC_008533.2	316634	317314	+	681	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
gene-SPD_RS01735	NC_008533.2	317329	318696	+	1368	2	0	1	0	1	0	1	0	1	0	2	0	0	1	0
gene-SPD_RS01740	NC_008533.2	318728	319912	+	1185	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01745	NC_008533.2	319905	320849	+	945	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01750	NC_008533.2	320865	321911	+	1047	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gene-SPD_RS01755	NC_008533.2	321895	323115	+	1221	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
gene-SPD_RS01760	NC_008533.2	323245	324402	+	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01765	NC_008533.2	324399	325808	+	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01770	NC_008533.2	325844	327082	+	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01780	NC_008533.2	327794	328663	+	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01785	NC_008533.2	328664	329257	+	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01790	NC_008533.2	329270	330319	+	1050	0	1	0	0	0	0	1	1	0	0	2	1	0	0	0
gene-SPD_RS01795	NC_008533.2	330385	331236	+	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-SPD_RS01815	NC_008533.2	332641	334623	+	1983	1476	1987	1664	3448	4061	996	1757	979	1749	4461	1808	3503	1256	2455	1374
gene-SPD_RS01825	NC_008533.2	334923	340226	+	5304	233	437	383	426	396	155	428	131	775	395	613	424	277	301	250
gene-SPD_RS01830	NC_008533.2	340393	342552	-	2160	2537	4479	3680	4256	4652	1658	5417	1647	6668	4725	6711	5959	2344	3258	2041
gene-SPD_RS01835	NC_008533.2	342549	343145	-	597	349	538	325	360	427	204	828	194	627	399	535	663	195	209	201
gene-SPD_RS01840	NC_008533.2	343211	343738	+	528	27	42	54	42	23	12	57	16	73	42	47	39	13	23	18
gene-SPD_RS01845	NC_008533.2	343808	344137	+	330	301	520	550	460	510	255	885	183	1025	431	980	690	375	345	359
gene-SPD_RS01850	NC_008533.2	344158	344538	+	381	5936	6834	9083	4342	5362	5397	10501	5206	11352	5473	9270	7453	5606	4185	4714
gene-SPD_RS01855	NC_008533.2	344623	345780	+	1158	730	1283	1188	1118	1218	558	1872	437	2253	1386	1949	1590	695	928	649
gene-SPD_RS01860	NC_008533.2	345793	347187	+	1395	1067	1629	1772	1714	1780	825	2182	761	3112	1842	3169	2132	1042	1349	1072
gene-SPD_RS01865	NC_008533.2	347263	348687	+	1425	2098	4203	3682	3390	3552	1415	4919	1349	7049	3259	6933	4826	2181	2350	2100
gene-SPD_RS01870	NC_008533.2	348699	349388	+	690	2438	4025	3646	4209	4117	1680	4481	1677	6517	3943	6464	5339	2266	2810	2236
gene-SPD_RS01875	NC_008533.2	349486	350502	+	1017	899	1464	1176	1146	1076	727	2135	483	2557	1155	2173	1661	687	837	677
gene-SPD_RS01880	NC_008533.2	350624	351502	+	879	227	342	369	229	279	135	528	129	650	326	530	407	154	187	186
gene-SPD_RS01885	NC_008533.2	351484	352437	+	954	444	652	753	564	659	292	1050	368	1241	648	1104	917	371	393	428
gene-SPD_RS01890	NC_008533.2	352424	353431	+	1008	331	530	495	570	629	268	812	206	1023	623	888	775	273	418	331
gene-SPD_RS01895	NC_008533.2	353415	354425	+	1011	405	595	635	660	687	366	862	307	1158	678	1084	807	394	463	375
gene-SPD_RS01900	NC_008533.2	354503	355201	+	699	184	291	196	378	442	120	316	109	448	449	430	381	133	269	143
gene-SPD_RS01905	NC_008533.2	355198	356193	+	996	275	483	413	610	728	247	567	205	667	904	642	796	247	504	307
gene-SPD_RS01910	NC_008533.2	356207	356839	+	633	59	126	113	143	173	46	161	39	173	229	173	192	52	151	76
gene-SPD_RS01930	NC_008533.2	357759	357953	+	195	46	62	57	55	122	38	105	36	104	143	91	97	38	64	50
gene-SPD_RS01940	NC_008533.2	358923	359807	+	885	297	456	497	535	699	213	573	205	806	797	642	679	317	496	305
gene-SPD_RS01950	NC_008533.2	361290	363059	+	1770	43	150	100	135	135	41	174	36	239	161	164	186	52	90	58
gene-SPD_RS01955	NC_008533.2	363083	365038	+	1956	53	147	106	112	120	49	175	29	228	113	194	169	54	85	56
gene-SPD_RS01960	NC_008533.2	365040	365477	+	438	5	41	27	16	13	7	30	4	49	28	37	22	13	24	8
gene-SPD_RS01965	NC_008533.2	365539	366675	+	1137	15	55	53	26	41	12	62	9	96	56	54	70	18	25	15
gene-SPD_RS01975	NC_008533.2	367474	368757	+	1284	2090	3130	2109	2818	2890	1279	4044	1210	3699	2949	3640	4161	1550	1638	1379
gene-SPD_RS01980	NC_008533.2	368805	371171	-	2367	400	731	595	517	539	267	1063	258	1046	509	960	832	383	365	331
gene-SPD_RS01985	NC_008533.2	371405	372019	-	615	535	691	643	593	606	472	996	344	1055	628	873	872	391	431	338
gene-SPD_RS01990	NC_008533.2	372031	372903	-	873	265	447	356	268	332	145	621	126	595	300	481	575	186	190	215
gene-SPD_RS01995	NC_008533.2	372990	373292	+	303	347	446	402	367	380	282	742	160	946	423	896	599	211	286	203
gene-SPD_RS02000	NC_008533.2	373289	373837	+	549	538	800	643	654	680	397	1156	303	1419	677	1286	1007	437	469	422
gene-SPD_RS02005	NC_008533.2	373941	376277	+	2337	1247	1662	1540	1569	1733	816	2481	688	2817	1681	2761	2319	965	1136	912
gene-SPD_RS02010	NC_008533.2	376619	377941	+	1323	49	91	68	50	59	39	117	27	215	76	137	98	37	42	43
gene-SPD_RS02015	NC_008533.2	378159	378707	+	549	56	147	81	53	41	44	158	44	114	54	114	180	54	41	70
gene-SPD_RS02020	NC_008533.2	378817	379716	+	900	170	425	285	267	268	107	629	101	617	214	565	501	181	180	154
gene-SPD_RS02025	NC_008533.2	379741	381015	-	1275	245	647	347	448	491	152	958	132	735	439	689	757	179	280	215
gene-SPD_RS02030	NC_008533.2	381228	381599	-	372	222	378	309	294	319	117	418	153	470	315	490	346	219	203	160
gene-SPD_RS02035	NC_008533.2	381602	382966	-	1365	808	1084	997	835	902	534	1282	495	1639	831	1445	1119	662	628	600
gene-SPD_RS02045	NC_008533.2	383291	384076	+	786	2178	2774	4205	955	2292	1770	5049	1010	3582	2400	3135	4119	1821	1910	1811
gene-SPD_RS02050	NC_008533.2	384170	384604	+	435	1495	1786	2140	894	1779	1073	2516	819	1939	2122	1722	2801	1054	1432	1149
gene-SPD_RS02055	NC_008533.2	384604	385578	+	975	2330	3669	3966	1852	4127	1592	4764	1395	3613	4017	3060	5158	2164	2364	2016
gene-SPD_RS02060	NC_008533.2	385638	385862	+	225	1117	3472	2480	1598	2603	922	5320	741	3848	2702	3136	5382	1321	1779	1194
gene-SPD_RS02065	NC_008533.2	385981	386955	+	975	1608	1819	3562	801	2785	1242	2840	982	2137	3149	1919	3324	1981	2030	1935
gene-SPD_RS02070	NC_008533.2	386948	387868	+	921	1492	1800	3023	784	2220	1110	2168	903	1762	2751	1618	2766	1526	1709	1531
gene-SPD_RS02075	NC_008533.2	387902	388633	+	732	2004	2233	3392	944	2482	1387	2436	1170	1711	3087	1819	3625	1980	1916	1792
gene-SPD_RS02080	NC_008533.2	388655	389890	+	1236	2524	3158	5019	1288	3440	1728	3065	1674	2276	4089	2516	5081	2823	2485	2712
gene-SPD_RS02085	NC_008533.2	389893	390378	+	486	944	1307	1678	494	1450	564	1131	499	836	1502	853	1926	958	876	924
gene-SPD_RS02090	NC_008533.2	390375	390797	+	423	796	1138	1163	415	1140	420	903	333	664	1242	603	1419	724	756	655
gene-SPD_RS02095	NC_008533.2	390809	392176	+	1368	2295	3209	4312	1299	3540	1448	2775	1431	1911	4024	1941	5043	2445	2485	2474
gene-SPD_RS02100	NC_008533.2	392213	393079	+	867	1302	2112	2665	755	2165	715	1554	675	1122	2437	1194	3340	1644	1373	1540
gene-SPD_RS02105	NC_008533.2	393076	393843	+	768	1754	2091	2802	711	2176	1212	1585	1020	1156	2439	1138	3536	1640	1490	1566
gene-SPD_RS02115	NC_008533.2	394002	394187	+	186	352	371	443	124	318	292	299	175	197	347	195	532	247	225	236
gene-SPD_RS02125	NC_008533.2	394711	394905	+	195	60	94	83	28	57	48	103	37	57	57	43	102	51	36	49
gene-SPD_RS02130	NC_008533.2	394954	395376	-	423	1054	1721	1534	1397	1596	816	2102	829	2390	1607	2476	2054	1026	1168	1041
gene-SPD_RS02135	NC_008533.2	395369	395758	-	390	1712	2442	2081	2151	2342	1213	2918	1145	3537	2056	3315	2880	1365	1492	1312
gene-SPD_RS02140	NC_008533.2	395780	396340	-	561	732	1104	904	772	856	431	1626	489	1410	722	1553	1316	629	496	577
gene-SPD_RS02145	NC_008533.2	396469	397911	-	1443	618	1241	995	1029	1077	434	1502	477	1723	1082	1656	1629	669	762	573
gene-SPD_RS02150	NC_008533.2	397911	399377	-	1467	589	1155	863	853	970	359	1516	373	1577	885	1543	1424	574	634	461
gene-SPD_RS02155	NC_008533.2	399377	399679	-	303	130	289	282	156	180	119	414	92	425	195	459	376	134	139	137
gene-SPD_RS02160	NC_008533.2	399892	401436	+	1545	1630	2398	2262	1805	2152	1141	3634	945	3662	2015	3127	2889	1297	1608	1241
gene-SPD_RS02170	NC_008533.2	402306	402494	+	189	195	401	409	252	308	145	660	143	495	262	442	583	258	179	256
gene-SPD_RS02175	NC_008533.2	402651	403016	+	366	461	767	681	772	696	303	1295	244	1515	848	1229	1112	342	509	353
gene-SPD_RS02180	NC_008533.2	403019	404686	+	1668	2035	3187	2809	3194	3317	1368	4413	1169	5205	3512	4648	4243	1693	2203	1550
gene-SPD_RS02185	NC_008533.2	404887	406587	+	1701	40	81	101	75	80	29	170	39	169	111	116	104	59	55	55
gene-SPD_RS02190	NC_008533.2	406580	407056	+	477	17	44	34	21	35	6	38	14	47	34	42	36	27	20	12
gene-SPD_RS02195	NC_008533.2	407122	408144	+	1023	43	64	77	73	75	38	88	19	117	88	85	74	48	41	46
gene-SPD_RS02200	NC_008533.2	408251	408487	+	237	25	25	34	37	22	19	38	15	39	19	29	28	25	15	12
gene-SPD_RS02205	NC_008533.2	408725	409081	+	357	18	21	26	31	43	12	25	7	38	29	23	26	22	24	18
gene-SPD_RS02210	NC_008533.2	409131	410381	+	1251	79	108	142	91	96	78	184	55	228	110	173	127	80	82	87
gene-SPD_RS02220	NC_008533.2	411116	411331	+	216	259	421	375	363	333	203	668	137	704	339	563	427	216	184	189
gene-SPD_RS02225	NC_008533.2	411440	412180	-	741	58	79	61	92	107	26	87	33	85	99	74	105	46	48	34
gene-SPD_RS02230	NC_008533.2	412180	413745	-	1566	66	125	68	137	165	37	103	44	142	121	89	144	58	75	48
gene-SPD_RS02235	NC_008533.2	413883	415772	+	1890	450	704	726	692	662	351	1084	304	1624	731	1308	950	493	487	411
gene-SPD_RS02245	NC_008533.2	417196	418041	+	846	249	316	257	311	381	190	310	173	441	418	431	433	199	218	180
gene-SPD_RS02250	NC_008533.2	418188	419249	-	1062	68	92	86	82	94	36	139	32	201	95	147	122	50	68	43
gene-SPD_RS11860	NC_008533.2	419294	419416	-	123	7	17	9	4	14	8	22	6	34	6	11	16	6	5	5
gene-SPD_RS02255	NC_008533.2	419644	421968	+	2325	21485	46359	33492	41748	43989	14512	51878	14438	65820	41123	69275	62658	23647	29436	22779
gene-SPD_RS02260	NC_008533.2	422335	422553	-	219	28	46	36	29	25	19	60	14	70	39	65	44	25	12	31
gene-SPD_RS02270	NC_008533.2	422880	423164	-	285	22	48	39	37	37	21	58	20	60	39	68	46	22	23	20
gene-SPD_RS02285	NC_008533.2	424599	425822	-	1224	122	234	258	174	109	99	362	88	412	167	416	328	134	122	131
gene-SPD_RS02290	NC_008533.2	425990	427312	+	1323	7	33	17	20	6	12	29	12	83	14	23	9	13	8	8
gene-SPD_RS02295	NC_008533.2	427314	429200	+	1887	11	40	19	37	20	20	30	12	85	31	36	28	11	19	11
gene-SPD_RS02300	NC_008533.2	429368	429712	+	345	5	11	9	5	6	9	11	3	25	4	18	2	2	2	3
gene-SPD_RS02305	NC_008533.2	429722	431134	+	1413	19	36	18	34	18	12	26	11	83	26	33	17	13	10	11
gene-SPD_RS02310	NC_008533.2	431203	432882	+	1680	33	82	55	47	46	27	95	21	191	56	102	51	28	27	33
gene-SPD_RS02315	NC_008533.2	433010	434449	-	1440	104	254	205	236	256	85	266	75	389	277	276	289	115	124	120
gene-SPD_RS02320	NC_008533.2	434453	435802	-	1350	164	317	249	236	225	93	411	86	426	233	370	370	137	171	122
gene-SPD_RS02325	NC_008533.2	435991	436839	+	849	96	164	123	122	148	64	257	58	270	119	185	202	76	74	87
gene-SPD_RS02330	NC_008533.2	436854	437402	+	549	94	160	153	144	129	107	198	64	225	182	196	197	83	89	110
gene-SPD_RS11155	NC_008533.2	437409	437621	+	213	47	62	71	62	56	51	67	30	86	76	68	90	21	41	34
gene-SPD_RS02335	NC_008533.2	437723	439405	+	1683	333	486	395	479	530	219	559	177	652	546	553	593	262	311	285
gene-SPD_RS02340	NC_008533.2	439390	440220	+	831	69	116	101	149	192	50	133	44	202	153	172	165	82	95	71
gene-SPD_RS02345	NC_008533.2	440413	440916	+	504	20	33	22	41	42	22	33	11	51	44	29	50	13	33	17
gene-SPD_RS02350	NC_008533.2	441375	441938	+	564	658	888	730	648	758	315	1252	362	1115	759	918	1188	474	520	531
gene-SPD_RS02355	NC_008533.2	441928	442578	+	651	229	372	212	312	460	136	408	131	336	432	331	549	127	238	147
gene-SPD_RS02360	NC_008533.2	442606	442995	+	390	173	309	159	290	389	141	327	116	260	354	243	386	129	161	119
gene-SPD_RS02365	NC_008533.2	443000	443449	+	450	130	222	135	210	308	118	239	83	209	252	170	299	92	124	97
gene-SPD_RS02370	NC_008533.2	443577	444164	+	588	1249	1515	1755	1408	1523	1042	2129	842	2225	1557	1952	3469	1055	1110	1014
